PART_ID,temporal_CIRCLES,temporal_SQUARES,inspection_CIRCLES,inspection_SQUARES,temporal_circles_z,temporal_squares_z,inspection_circles_z,inspection_squares_z,temporal_mean,inspection_mean,temporal_best,inspection_best,ps_composite,temporal_factor,inspection_factor
Y2-S2-154K24,1.3333333333333333,2.5,6.666666666666667,4.5,-0.10690840468093772,0.33458442465773613,1.3058575270733161,0.33939576170611596,0.11383800998839921,0.8226266443897161,0.33458442465773613,1.3058575270733161,0.4682323271890576,0.5829353821594235,0.6893315144318635
Y2-S2-156K20,1,0.6666666666666666,3.6666666666666665,1.5,-0.4332603768648527,-0.9591420173521773,-0.49350269060975704,-1.7908397606657385,-0.696201197108515,-1.1421712256377479,-0.9591420173521773,-0.49350269060975704,-0.9191862113731314,-1.057195089831944,-1.1019333228248311
Y2-S2-158K20,0.5,1.1666666666666667,3.1666666666666665,2.8333333333333335,-0.9227883351407253,-0.6063075331676554,-0.7933960602236025,-0.8440684173893586,-0.7645479341541903,-0.8187322388064806,-0.6063075331676554,-0.7933960602236025,-0.7916400864803355,-0.8133105153601681,-0.8435332420575015
Y2-S2-159K18,0.5,1.6666666666666667,2.3333333333333335,2.3333333333333335,-0.9227883351407253,-0.2534730489831335,-1.2932183429133448,-1.1991076711180009,-0.5881306920619294,-1.2461630070156728,-0.2534730489831335,-1.2932183429133448,-0.9171468495388011,-0.857451456632023,-1.005568383034087
Y2-S2-160K20,0.8333333333333334,0.8333333333333334,7.333333333333333,4,-0.5964363629568102,-0.8415305226240032,1.7057153532251097,-0.01564349202252644,-0.7189834427904067,0.8450359306012917,-0.8415305226240032,1.7057153532251097,0.06302624390544245,-0.020367180619563763,0.2616082989586032
Y2-S2-161K21,1.3333333333333333,1.6666666666666667,4.833333333333333,5.166666666666667,-0.10690840468093772,-0.2534730489831335,0.2062485051558823,0.812781433344306,-0.1801907268320356,0.5095149692500941,-0.2534730489831335,0.2062485051558823,0.16466212120902926,0.1024338879345324,0.21867970188532962
Y2-S2-164K18,1.5,1.6666666666666667,4.833333333333333,5.333333333333333,0.056267581411019875,-0.2534730489831335,0.2062485051558823,0.931127851253853,-0.09860273378605681,0.5686881782048676,-0.2534730489831335,0.2062485051558823,0.23504272220940542,0.14873040603769555,0.26877567958557536
Y2-S2-166K18,1.8333333333333333,5.166666666666667,6.5,5.5,0.3826195535949349,2.2163683403085193,1.2058930705353674,1.0494742691634007,1.299493946951727,1.1276836698493842,2.2163683403085193,1.2058930705353674,1.2135888084005555,1.692003563433441,1.5871392756984315
Y2-S2-169M21,2.3333333333333335,1.3333333333333333,6,5.833333333333333,0.8721475118708076,-0.4886960384394815,0.9059997009215219,1.2861671049824954,0.19172573671566306,1.0960834029520088,-0.4886960384394815,0.9059997009215219,0.6439045698338359,0.4032929580545656,0.6187935377896641
Y2-S2-170K23,0.8333333333333334,7,5.833333333333333,8.833333333333334,-0.5964363629568102,3.5100947823184323,0.8060352443835733,3.4164026273543504,1.456829209680811,2.111218935868962,3.5100947823184323,0.8060352443835733,1.7840240727748864,2.6274970286282624,2.5307729455495065
Y2-S2-171K21,1.3333333333333333,1.5,5.166666666666667,2.6666666666666665,-0.10690840468093772,-0.3710845437113075,0.40617741823177966,-0.9624148352989063,-0.2389964741961226,-0.2781187085335633,-0.3710845437113075,0.40617741823177966,-0.25855759136484296,-0.29929964836786527,-0.28403770226993935
Y2-S2-175K21,0.8333333333333334,1.3333333333333333,3.5,5.333333333333333,-0.5964363629568102,-0.4886960384394815,-0.5934671471477054,0.931127851253853,-0.5425662006981459,0.16883035205307378,-0.4886960384394815,-0.5934671471477054,-0.18686792432253604,-0.2630442128573528,-0.16584062601137345
Y2-S2-176M26,1.5,1.5,5.5,3.6666666666666665,0.056267581411019875,-0.3710845437113075,0.6061063313076764,-0.25233632784162147,-0.1574084811501438,0.17688500173302749,-0.3710845437113075,0.6061063313076764,0.009738260291441836,-0.06545518324522644,0.016782514315277677
Y2-S2-179K21,1.1666666666666667,1.3333333333333333,4.666666666666667,4.5,-0.2700843907728951,-0.4886960384394815,0.10628404861793418,0.33939576170611596,-0.37939021460618827,0.22283990516202506,-0.4886960384394815,0.10628404861793418,-0.07827515472208162,-0.1656438636744509,-0.059221994625947905
Y2-S2-181K21,3,1.1666666666666667,2.8333333333333335,2.5,1.5248514562386377,-0.6063075331676554,-0.9933249732994993,-1.0807612532084536,0.45927196153549116,-1.0370431132539766,-0.6063075331676554,-0.9933249732994993,-0.2888855758592427,-0.6255668548770554,-0.7694830367183602
Y2-S2-183K22,0.8333333333333334,3.3333333333333335,6.5,5.5,-0.5964363629568102,0.922641898298606,1.2058930705353674,1.0494742691634007,0.16310276767089787,1.1276836698493842,0.922641898298606,1.2058930705353674,0.645393218760141,0.9429025611187197,1.034233670152976
Y2-S2-184K25,1.5,4.833333333333333,3.5,2.8333333333333335,0.056267581411019875,1.981145350852171,-0.5934671471477054,-0.8440684173893586,1.0187064661315954,-0.718767782268532,1.981145350852171,-0.5934671471477054,0.14996934193153172,0.6212566746735093,0.24798177682353678
Y2-S2-186K19,0.16666666666666666,1.5,6.333333333333333,4.5,-1.2491403073246403,-0.3710845437113075,1.1059286139974187,0.33939576170611596,-0.8101124255179739,0.7226621878517674,-0.3710845437113075,1.1059286139974187,-0.04372511883310329,0.04634071298002605,0.2606030074790546
Y2-S2-187M32,3.3333333333333335,1.8333333333333333,5.666666666666667,4.5,1.851203428422553,-0.1358615542549597,0.7060707878456252,0.33939576170611596,0.8576709370837966,0.5227332747758706,-0.1358615542549597,0.7060707878456252,0.6902021059298336,0.42622062636174407,0.47564507186933247
Y2-S2-188M25,1.1666666666666667,0.6666666666666666,5,3.1666666666666665,-0.2700843907728951,-0.9591420173521773,0.306212961693831,-0.6073755815702638,-0.6146132040625362,-0.15058130993821642,-0.9591420173521773,0.306212961693831,-0.3825972570003763,-0.553266600692,-0.4400501757576441
Y2-S2-189K21,1.1666666666666667,1.8333333333333333,2.6666666666666665,2.5,-0.2700843907728951,-0.1358615542549597,-1.093289429837448,-1.0807612532084536,-0.20297297251392737,-1.087025341522951,-0.1358615542549597,-1.093289429837448,-0.6449991570184391,-0.6401336699826949,-0.7965707732935672
Y2-S2-190K21,5,7,10,8.166666666666666,3.482963289342128,3.5100947823184323,3.3051466578322857,2.9430169557161596,3.49652903583028,3.124081806774223,3.5100947823184323,3.3051466578322857,3.3103054213022514,3.69569356810873,3.6639030618610335
Y2-S2-191K20,0.5,4.166666666666667,5.833333333333333,7,-0.9227883351407253,1.5106993719394757,0.8060352443835733,2.114592030349328,0.29395551839937517,1.4603136373664507,1.5106993719394757,0.8060352443835733,0.8771345778829129,1.3205096341874798,1.3909220787598744
Y2-S2-193K20,1.1666666666666667,1.1666666666666667,2.3333333333333335,2,-0.2700843907728951,-0.6063075331676554,-1.2932183429133448,-1.435800506937096,-0.4381959619702752,-1.3645094249252203,-0.6063075331676554,-1.2932183429133448,-0.9013526934477478,-1.00390709598312,-1.145515905595737
Y2-S2-194K21,1.1666666666666667,5.333333333333333,3.8333333333333335,4.166666666666667,-0.2700843907728951,2.333979835036693,-0.3935382340718084,0.10270292588702123,1.031947722131899,-0.14541765409239357,2.333979835036693,-0.3935382340718084,0.4432650340197527,1.02125695024667,0.7032900585640184
Y2-S2-195K21,2.3333333333333335,1.5,4.333333333333333,3.3333333333333335,0.8721475118708076,-0.3710845437113075,-0.09364486445796318,-0.4890291636607162,0.25053148407975007,-0.2913370140593397,-0.3710845437113075,-0.09364486445796318,-0.02040276498979481,-0.2111287637583225,-0.23694036466126434
Y2-S2-197K23,1.1666666666666667,2.6666666666666665,3.5,4,-0.2700843907728951,0.45219591938591,-0.5934671471477054,-0.01564349202252644,0.09105576430650744,-0.30455531958511595,0.45219591938591,-0.5934671471477054,-0.10674977763930425,0.02242169928844274,-0.08253949441627209
Y2-S2-198K23,1.3333333333333333,3.6666666666666665,5.833333333333333,5,-0.10690840468093772,1.1578648877549536,0.8060352443835733,0.6944350154347583,0.525478241537008,0.7502351299091659,1.1578648877549536,0.8060352443835733,0.6378566857230868,0.9277906958984246,0.9099607477255265
Y2-S2-200K18,2.1666666666666665,2.3333333333333335,5,7.5,0.7089715257788498,0.2169729299295623,0.306212961693831,2.46963128407797,0.46297222785420605,1.3879221228859007,0.2169729299295623,0.306212961693831,0.9254471753700533,0.8299848804728116,0.9949638016526086
Y2-S2-202K23,1.1666666666666667,5,6.666666666666667,10.666666666666666,-0.2700843907728951,2.098756845580345,1.3058575270733161,4.7182132243593715,0.914336227403725,3.012035375716344,2.098756845580345,1.3058575270733161,1.9631858015600345,2.407618198904915,2.625336184397834
Y2-S2-203K22,1.3333333333333333,1,2.8333333333333335,3.6666666666666665,-0.10690840468093772,-0.7239190278958293,-0.9933249732994993,-0.25233632784162147,-0.41541371628838353,-0.6228306505705604,-0.7239190278958293,-0.9933249732994993,-0.5191221834294719,-0.6937486800922426,-0.7083333578157026
Y2-S2-206K20,2.1666666666666665,1.1666666666666667,3.8333333333333335,5.5,0.7089715257788498,-0.6063075331676554,-0.3935382340718084,1.0494742691634007,0.051331996305597205,0.3279680175457962,-0.6063075331676554,-0.3935382340718084,0.18965000692569667,-0.08163482830453803,0.016653272288374266
Y2-S2-207M23,0.6666666666666666,0.6666666666666666,5.166666666666667,3.6666666666666665,-0.7596123490487678,-0.9591420173521773,0.40617741823177966,-0.25233632784162147,-0.8593771832004726,0.0769205451950791,-0.9591420173521773,0.40617741823177966,-0.3912283190026967,-0.5052949669786676,-0.3405319665426865
Y2-S2-208K19,0.5,1,4.333333333333333,3,-0.9227883351407253,-0.7239190278958293,-0.09364486445796318,-0.7257219994798112,-0.8233536815182774,-0.4096834319688872,-0.7239190278958293,-0.09364486445796318,-0.6165185567435822,-0.6530869696007926,-0.5949960261271331
Y2-S2-208K26,1.5,1.8333333333333333,2.6666666666666665,3.5,0.056267581411019875,-0.1358615542549597,-1.093289429837448,-0.37068274575116883,-0.03979698642196991,-0.7319860877943084,-0.1358615542549597,-1.093289429837448,-0.38589153710813917,-0.4411552457614152,-0.5541570774665505
Y2-S2-211M23,3.6666666666666665,1.3333333333333333,3.6666666666666665,3,2.1775554006064675,-0.4886960384394815,-0.49350269060975704,-0.7257219994798112,0.844429681083493,-0.6096123450447841,-0.4886960384394815,-0.49350269060975704,0.11740866801935443,-0.2732070562190747,-0.3799539617368554
Y2-S2-212K24,1.6666666666666667,1.8333333333333333,5.833333333333333,2.6666666666666665,0.21944356750297747,-0.1358615542549597,0.8060352443835733,-0.9624148352989063,0.04179100662400889,-0.07818979545766647,-0.1358615542549597,0.8060352443835733,-0.018199394416828787,-0.03605779567323461,-0.024396608563849842
Y2-S2-213K23,1,0.6666666666666666,3.5,3,-0.4332603768648527,-0.9591420173521773,-0.5934671471477054,-0.7257219994798112,-0.696201197108515,-0.6595945733137583,-0.9591420173521773,-0.5934671471477054,-0.6778978852111367,-0.8451110727986909,-0.8184079385410573
Y2-S2-214K21,2.5,1.5,3.8333333333333335,2,1.035323497962765,-0.3710845437113075,-0.3935382340718084,-1.435800506937096,0.33211947712572876,-0.9146693705044522,-0.3710845437113075,-0.3935382340718084,-0.2912749466893617,-0.4860486866899802,-0.6162638979484222
Y2-S2-215M19,0.8333333333333334,1.3333333333333333,4.333333333333333,3.6666666666666665,-0.5964363629568102,-0.4886960384394815,-0.09364486445796318,-0.25233632784162147,-0.5425662006981459,-0.17299059614979231,-0.4886960384394815,-0.09364486445796318,-0.3577783984239691,-0.3925921528927764,-0.3390273186981485
Y2-S2-216K24,1,1.8333333333333333,3.6666666666666665,2.6666666666666665,-0.4332603768648527,-0.1358615542549597,-0.49350269060975704,-0.9624148352989063,-0.2845609655599062,-0.7279587629543316,-0.1358615542549597,-0.49350269060975704,-0.5062598642571189,-0.4695388580760297,-0.5567146907251056
Y2-S2-220M19,0.8333333333333334,1.5,4.166666666666667,2.6666666666666665,-0.5964363629568102,-0.3710845437113075,-0.1936093209959113,-0.9624148352989063,-0.48376045333405887,-0.5780120781474087,-0.3710845437113075,-0.1936093209959113,-0.5308862657407338,-0.5220987976684917,-0.5465005201062281
Y2-S2-224K20,4.5,0.3333333333333333,3.8333333333333335,3.6666666666666665,2.993435331066255,-1.1943650068085252,-0.3935382340718084,-0.25233632784162147,0.899535162128865,-0.3229372809567149,-1.1943650068085252,-0.3935382340718084,0.288298940586075,-0.38516496618924423,-0.3825536221120416
Y2-S2-228M20,0.8333333333333334,1.6666666666666667,3.8333333333333335,4.833333333333333,-0.5964363629568102,-0.2534730489831335,-0.3935382340718084,0.5760885975252107,-0.42495470596997187,0.09127518172670115,-0.2534730489831335,-0.3935382340718084,-0.16683976212163537,-0.17355795537357066,-0.11489398616422164
Y2-S2-229K21,0.5,2.8333333333333335,3.3333333333333335,6.166666666666667,-0.9227883351407253,0.5698074141140841,-0.6934316036856539,1.5228599408015908,-0.17649046051332062,0.41471416855796844,0.5698074141140841,-0.6934316036856539,0.11911185402232391,0.31944496318605636,0.32737840082718367
Y2-S2-230K20,0.6666666666666666,1.6666666666666667,1.5,2.6666666666666665,-0.7596123490487678,-0.2534730489831335,-1.7930406256030875,-0.9624148352989063,-0.5065426990159507,-1.377727730450997,-0.2534730489831335,-1.7930406256030875,-0.9421352147334738,-0.9209741215270816,-1.1022846286067474
Y2-S2-231K22,0.6666666666666666,2,2.8333333333333335,4.5,-0.7596123490487678,-0.018250059526785687,-0.9933249732994993,0.33939576170611596,-0.3889312042877768,-0.3269646057966917,-0.018250059526785687,-0.9933249732994993,-0.3579479050422342,-0.2954403699886109,-0.3347207072113131
Y2-S2-232K20,1.1666666666666667,2.3333333333333335,3.1666666666666665,3,-0.2700843907728951,0.2169729299295623,-0.7933960602236025,-0.7257219994798112,-0.026555730421666396,-0.7595590298517069,0.2169729299295623,-0.7933960602236025,-0.3930573801366866,-0.3064316812289843,-0.45348505022310504
Y2-S2-233K19,0.5,1,3,3.3333333333333335,-0.9227883351407253,-0.7239190278958293,-0.8933605167615509,-0.4890291636607162,-0.8233536815182774,-0.6911948402111335,-0.7239190278958293,-0.8933605167615509,-0.7572742608647054,-0.8181591235964515,-0.8156734093211305
Y2-S2-234K20,1.1666666666666667,1.3333333333333333,4,4.5,-0.2700843907728951,-0.4886960384394815,-0.29357377753386,0.33939576170611596,-0.37939021460618827,0.022910992086127985,-0.4886960384394815,-0.29357377753386,-0.17823961126003016,-0.2747762876760188,-0.20511612132957793
Y2-S2-240K20,5.833333333333333,5.666666666666667,10,3.3333333333333335,4.298843219801915,2.569202824493041,3.3051466578322857,-0.4890291636607162,3.4340230221474783,1.4080587470857848,2.569202824493041,3.3051466578322857,2.4210408846166316,2.564064014520591,2.366834629475879
Y2-S2-242K22,0.5,1,3.1666666666666665,3.3333333333333335,-0.9227883351407253,-0.7239190278958293,-0.7933960602236025,-0.4890291636607162,-0.8233536815182774,-0.6412126119421594,-0.7239190278958293,-0.7933960602236025,-0.7322831467302183,-0.7908760175960595,-0.779199877645223
Y2-S2-244K18,0.6666666666666666,1.8333333333333333,3.3333333333333335,3.6666666666666665,-0.7596123490487678,-0.1358615542549597,-0.6934316036856539,-0.25233632784162147,-0.4477369516518638,-0.47288396576363767,-0.1358615542549597,-0.6934316036856539,-0.4603104587077507,-0.4039273302532333,-0.4454102286243622
Y2-S2-247K19,1,4,5.5,4.833333333333333,-0.4332603768648527,1.3930878772113016,0.6061063313076764,0.5760885975252107,0.47991375017322446,0.5910974644164435,1.3930878772113016,0.6061063313076764,0.535505607294834,0.9219368811892655,0.8570430458950815
Y2-S2-250K25,0.5,1.5,3,2.6666666666666665,-0.9227883351407253,-0.3710845437113075,-0.8933605167615509,-0.9624148352989063,-0.6469364394260164,-0.9278876760302286,-0.3710845437113075,-0.8933605167615509,-0.7874120577281225,-0.7524808818700853,-0.8308963270248098
Y2-S2-251M22,0.6666666666666666,2.8333333333333335,4.666666666666667,3,-0.7596123490487678,0.5698074141140841,0.10628404861793418,-0.7257219994798112,-0.09490246746734188,-0.3097189754309385,0.5698074141140841,0.10628404861793418,-0.2023107214491402,0.05207938921758859,-0.04184607019793546
Y2-S2-253M20,0.5,1.6666666666666667,4.166666666666667,2.5,-0.9227883351407253,-0.2534730489831335,-0.1936093209959113,-1.0807612532084536,-0.5881306920619294,-0.6371852871021825,-0.2534730489831335,-0.1936093209959113,-0.612657989582056,-0.5307409436239732,-0.5688040994924732
Y2-S2-257K25,1.3333333333333333,3.3333333333333335,3.1666666666666665,3.1666666666666665,-0.10690840468093772,0.922641898298606,-0.7933960602236025,-0.6073755815702638,0.4078667468088341,-0.7003858208969331,0.922641898298606,-0.7933960602236025,-0.14625953704404954,0.08399209635681823,-0.14939142707716774
Y2-S2-260K19,0.6666666666666666,1.8333333333333333,7.5,3.8333333333333335,-0.7596123490487678,-0.1358615542549597,1.8056798097630584,-0.1339899099320738,-0.4477369516518638,0.8358449499154923,-0.1358615542549597,1.8056798097630584,0.19405399913181426,0.3047466667603043,0.5019834983799564
Y2-S2-261K24,2.8333333333333335,4,2.1666666666666665,2.6666666666666665,1.3616754701466802,1.3930878772113016,-1.3931827994512935,-0.9624148352989063,1.377381673678991,-1.1777988173751,1.3930878772113016,-1.3931827994512935,0.0997914281519455,0.24722413222650144,-0.1747022754795141
Y2-S2-262K26,4.333333333333333,1.6666666666666667,3,4.5,2.8302593449742974,-0.2534730489831335,-0.8933605167615509,0.33939576170611596,1.288393147995582,-0.2769823775277175,-0.2534730489831335,-0.8933605167615509,0.5057053852339323,0.05053741370491517,-0.06302112029111528
Y2-S2-265K19,1.1666666666666667,1.8333333333333333,4.166666666666667,3.6666666666666665,-0.2700843907728951,-0.1358615542549597,-0.1936093209959113,-0.25233632784162147,-0.20297297251392737,-0.22297282441876637,-0.1358615542549597,-0.1936093209959113,-0.21297289846634687,-0.20841128695299882,-0.21942094246398092
Y2-S2-266K22,0.16666666666666666,1.3333333333333333,4.666666666666667,4.5,-1.2491403073246403,-0.4886960384394815,0.10628404861793418,0.33939576170611596,-0.868918172882061,0.22283990516202506,-0.4886960384394815,0.10628404861793418,-0.3230391338600179,-0.2838448902710001,-0.1464652501876354
Y2-S2-267K23,1.5,2.6666666666666665,4.166666666666667,5.5,0.056267581411019875,0.45219591938591,-0.1936093209959113,1.0494742691634007,0.2542317503984649,0.4279324740837447,0.45219591938591,-0.1936093209959113,0.3410821122411048,0.4103215885225054,0.4124346334342683
Y2-S2-268M21,0.8333333333333334,0.8333333333333334,7,3.6666666666666665,-0.5964363629568102,-0.8415305226240032,1.505786440149213,-0.25233632784162147,-0.7189834427904067,0.6267250561537957,-0.8415305226240032,1.505786440149213,-0.04612919331830549,-0.12812608662782432,0.11755036539352583
Y2-S2-269K20,0.6666666666666666,0.6666666666666666,5.5,4.5,-0.7596123490487678,-0.9591420173521773,0.6061063313076764,0.33939576170611596,-0.8593771832004726,0.4727510465068962,-0.9591420173521773,0.6061063313076764,-0.19331306834678819,-0.31774701995919197,-0.0898077276577153
Y2-S2-270K21,1.3333333333333333,2.3333333333333335,5.833333333333333,3.8333333333333335,-0.10690840468093772,0.2169729299295623,0.8060352443835733,-0.1339899099320738,0.05503226262431229,0.33602266722574975,0.2169729299295623,0.8060352443835733,0.19552746492503104,0.28277992089540377,0.3224091747181857
Y2-S2-273K18,0.5,1.8333333333333333,5.833333333333333,3.1666666666666665,-0.9227883351407253,-0.1358615542549597,0.8060352443835733,-0.6073755815702638,-0.5293249446978425,0.09932983140665474,-0.1358615542549597,0.8060352443835733,-0.2149975566455939,-0.09416995235799375,-0.019514101399258188
Y2-S2-274K23,4.5,1.8333333333333333,5.166666666666667,3,2.993435331066255,-0.1358615542549597,0.40617741823177966,-0.7257219994798112,1.4287868884056478,-0.15977229062401577,-0.1358615542549597,0.40617741823177966,0.634507298890816,0.24290538302289721,0.14800935903723086
Y2-S2-276K20,2.5,1,4.333333333333333,4.5,1.035323497962765,-0.7239190278958293,-0.09364486445796318,0.33939576170611596,0.15570223503346786,0.1228754486240764,-0.7239190278958293,-0.09364486445796318,0.13928884182877213,-0.17731779337404896,-0.10051059904407686
Y2-S2-278K20,1.5,1.5,4,3,0.056267581411019875,-0.3710845437113075,-0.29357377753386,-0.7257219994798112,-0.1574084811501438,-0.5096478885068356,-0.3710845437113075,-0.29357377753386,-0.3335281848284897,-0.4173885252637075,-0.45370101119441475
Y2-S2-280M21,0.5,3.8333333333333335,3.6666666666666665,4.5,-0.9227883351407253,1.275476382483128,-0.49350269060975704,0.33939576170611596,0.17634402367120128,-0.07705346445182054,1.275476382483128,-0.49350269060975704,0.04964527960969037,0.45217496463209617,0.2987687585583777
Y2-S2-281K22,1.3333333333333333,1.8333333333333333,4.5,2.8333333333333335,-0.10690840468093772,-0.1358615542549597,0.006319592079985503,-0.8440684173893586,-0.12138497946794871,-0.4188744126546865,-0.1358615542549597,0.006319592079985503,-0.2701296960613176,-0.2671266388714817,-0.3097105120517075
Y2-S2-282M23,1,1,3.1666666666666665,3,-0.4332603768648527,-0.7239190278958293,-0.7933960602236025,-0.7257219994798112,-0.578589702380341,-0.7595590298517069,-0.7239190278958293,-0.7933960602236025,-0.6690743661160239,-0.7849681983052617,-0.8066891200776418
Y2-S2-283K20,0.8333333333333334,0.8333333333333334,4.666666666666667,5.166666666666667,-0.5964363629568102,-0.8415305226240032,0.10628404861793418,0.812781433344306,-0.7189834427904067,0.45953274098112007,-0.8415305226240032,0.10628404861793418,-0.12972535090464332,-0.2707224475996668,-0.0730801621094978
Y2-S2-284K20,0.5,6.166666666666667,4.333333333333333,5,-0.9227883351407253,2.9220373086775635,-0.09364486445796318,0.6944350154347583,0.9996244867684191,0.30039507548839756,2.9220373086775635,-0.09364486445796318,0.6500097811284083,1.4440600351043709,1.1439903632885151
Y2-S2-285M22,1.6666666666666667,1.1666666666666667,3,5.5,0.21944356750297747,-0.6063075331676554,-0.8933605167615509,1.0494742691634007,-0.19343198283233898,0.07805687620092489,-0.6063075331676554,-0.8933605167615509,-0.05768755331570704,-0.2771508716047725,-0.209336013872007
Y2-S2-286K22,1.1666666666666667,1.5,2.8333333333333335,3.6666666666666665,-0.2700843907728951,-0.3710845437113075,-0.9933249732994993,-0.25233632784162147,-0.3205844672421013,-0.6228306505705604,-0.3710845437113075,-0.9933249732994993,-0.47170755890633087,-0.5413852214503477,-0.5958750776864714
Y2-S2-287M23,0.8333333333333334,1.1666666666666667,3,2.6666666666666665,-0.5964363629568102,-0.6063075331676554,-0.8933605167615509,-0.9624148352989063,-0.6013719480622328,-0.9278876760302286,-0.6063075331676554,-0.8933605167615509,-0.7646298120462307,-0.8277896261654486,-0.8864811236528112
