PART_ID,AS_1,AS_2,AS_3,AS_4,PS_1,PS_2,PS_3,PS_4,temporal_CIRCLES,temporal_SQUARES,inspection_CIRCLES,inspection_SQUARES,anti_mean,pro_mean,contrast,flag_AS_1_too_fast,flag_AS_2_too_fast,flag_AS_3_too_fast,flag_AS_4_too_fast,flag_PS_1_too_fast,flag_PS_2_too_fast,flag_PS_3_too_fast,flag_PS_4_too_fast,flag_AS_1_too_slow,flag_AS_2_too_slow,flag_AS_3_too_slow,flag_AS_4_too_slow,flag_PS_1_too_slow,flag_PS_2_too_slow,flag_PS_3_too_slow,flag_PS_4_too_slow,flag_negative_contrast,flag_zero_temporal_C,flag_zero_temporal_S,flag_zero_inspection_C,flag_zero_inspection_S,domain_outlier,mad_AS_1,mad_AS_2,mad_AS_3,mad_AS_4,mad_PS_1,mad_PS_2,mad_PS_3,mad_PS_4,mad_contrast,mad_temporal_C,mad_temporal_S,mad_inspection_C,mad_inspection_S,mad_outlier,mahal_dist_saccade,mahal_dist_processing,mahal_outlier_saccade,mahal_outlier_processing,mahal_outlier,stat_criteria_count,is_outlier,outlier_type
Y2-S2-102M22,342.8557714285714,290.47502857142854,242.8561714285714,292.8559714285714,192.8563714285714,216.6658,154.76128571428572,257.14182857142856,14.285657142857142,19.047542857142854,49.99979999999999,80.95205714285713,292.2607357142857,205.35632142857142,86.9044142857143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6671039402991987,1.8552633584397724,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-104K22,257.14182857142856,249.999,249.999,238.09428571428572,164.28505714285714,140.47562857142856,211.90391428571425,171.4278857142857,23.80942857142857,30.952257142857142,66.6664,47.61885714285714,248.80852857142855,172.02312142857141,76.78540714285714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8728810201716786,0.9148137262017627,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-107K21,266.6656,266.6656,259.5227714285714,249.999,154.76128571428572,197.61825714285715,316.6654,295.2369142857143,9.523771428571427,33.3332,73.80922857142858,64.28545714285714,260.71324285714286,241.07046428571428,19.64277857142858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.49533740319455,0.24877191683837552,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-108M20,183.33259999999999,180.95165714285713,209.52297142857142,211.90391428571425,133.3328,102.38054285714286,123.80902857142857,80.95205714285713,14.285657142857142,11.904714285714284,45.23791428571428,40.476028571428564,196.4277857142857,110.11860714285714,86.30917857142856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.2173342319246914,1.7805626115386253,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-109K20,371.4270857142857,388.0936857142857,349.99859999999995,388.0936857142857,319.0463428571428,264.28465714285716,319.0463428571428,361.90331428571426,49.99979999999999,47.61885714285714,71.4282857142857,90.47582857142856,374.4032642857143,316.07016428571427,58.3331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.300156528941852,1.7748338528244145,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-111K20,216.6658,240.47522857142857,238.09428571428572,247.61805714285714,116.66619999999999,133.3328,130.95185714285714,207.14202857142857,42.85697142857143,21.428485714285713,57.14262857142857,69.04734285714287,235.71334285714286,147.02322142857142,88.69012142857144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9100332684746435,1.5094448342678999,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-112M21,283.3322,278.5703142857143,219.04674285714285,273.8084285714285,140.47562857142856,154.76128571428572,199.99919999999997,128.57091428571428,14.285657142857142,28.571314285714283,73.80922857142858,78.57111428571429,263.6894214285714,155.95175714285713,107.73766428571426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.2616832370082915,0.33569454002909344,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-113K19,269.0465428571428,245.23711428571426,235.71334285714283,226.1895714285714,292.8559714285714,135.71374285714285,142.8565714285714,185.71354285714284,28.571314285714283,11.904714285714284,61.904514285714285,47.61885714285714,244.04664285714284,189.28495714285714,54.761685714285704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.213144830925949,1.2633320139215065,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-114K19,309.52257142857144,385.7127428571428,333.332,359.52237142857143,176.18977142857142,188.09448571428572,171.4278857142857,238.09428571428572,42.85697142857143,30.952257142857142,109.52337142857142,83.333,347.0224214285714,193.45160714285714,153.57081428571428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.23357599241498,1.1768658582569205,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-118K19,214.28485714285713,311.90351428571427,278.5703142857143,321.4272857142857,173.80882857142856,247.61805714285714,226.1895714285714,242.8561714285714,21.428485714285713,28.571314285714283,73.80922857142858,47.61885714285714,281.5464928571428,222.61815714285711,58.92833571428571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.1132508916575732,0.9607792914499396,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-119K21,276.18937142857146,280.9512571428571,257.14182857142856,230.95145714285712,190.47542857142855,219.04674285714285,202.38014285714283,202.38014285714283,73.80922857142858,26.190371428571428,66.6664,59.52357142857143,261.30847857142857,203.57061428571427,57.737864285714295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.3261404483638353,2.1823736091553885,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-120K25,335.7129428571428,309.52257142857144,323.8082285714285,369.04614285714285,197.61825714285715,252.37994285714282,216.6658,266.6656,52.380742857142856,54.76168571428571,99.99959999999999,76.19017142857142,334.5224714285714,233.33239999999998,101.19007142857143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6711806766107378,0.252064514296089,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-121M22,323.8082285714285,321.4272857142857,314.28445714285715,316.6654,221.4276857142857,254.7608857142857,316.6654,276.18937142857146,49.99979999999999,47.61885714285714,190.47542857142855,59.52357142857143,319.0463428571428,267.2608357142857,51.785507142857114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.8413315457833902,14.793124615161874,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-122K22,261.9037142857143,278.5703142857143,242.8561714285714,330.9510571428571,190.47542857142855,145.23751428571427,123.80902857142857,135.71374285714285,26.190371428571428,30.952257142857142,88.09488571428571,92.85677142857142,278.5703142857143,148.80892857142857,129.76138571428572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.211576945259461,1.235065244675673,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-123M22,238.09428571428572,226.1895714285714,273.8084285714285,228.57051428571427,142.8565714285714,130.95185714285714,149.99939999999998,161.90411428571426,42.85697142857143,28.571314285714283,90.47582857142856,49.99979999999999,241.6657,146.42798571428568,95.2377142857143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0932265838873816,1.1498167748741297,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-126K25,266.6656,395.2365142857143,364.28425714285714,423.8078285714285,426.18877142857144,473.8076285714285,345.2367142857143,333.332,21.428485714285713,28.571314285714283,66.6664,49.99979999999999,362.49854999999997,394.64127857142853,-32.14272857142856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12.26723350411847,0.7126118174330586,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-127K20,223.80862857142856,254.7608857142857,228.57051428571427,249.999,173.80882857142856,123.80902857142857,169.04694285714285,164.28505714285714,11.904714285714284,14.285657142857142,80.95205714285713,69.04734285714287,239.28475714285713,157.73746428571428,81.54729285714285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7680622656622904,0.6321322290828787,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-129K31,333.332,278.5703142857143,352.37954285714284,266.6656,252.37994285714282,254.7608857142857,221.4276857142857,173.80882857142856,23.80942857142857,19.047542857142854,116.66619999999999,88.09488571428571,307.73686428571426,225.5943357142857,82.14252857142856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.339932514589594,2.7315960855685826,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-130K21,392.8555714285714,521.4264857142857,645.2355142857143,592.8547714285713,259.5227714285714,183.33259999999999,419.04594285714285,361.90331428571426,35.71414285714285,23.80942857142857,69.04734285714287,80.95205714285713,538.0930857142857,305.95115714285714,232.1419285714286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7.346296318320177,1.232702400321888,FALSE,FALSE,FALSE,1,TRUE,Domain only
Y2-S2-131M23,180.95165714285713,245.23711428571426,209.52297142857142,269.0465428571428,183.33259999999999,154.76128571428572,211.90391428571425,138.09468571428573,16.6666,9.523771428571427,42.85697142857143,59.52357142857143,226.1895714285714,172.02312142857141,54.16645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3669882425364734,1.556485860392364,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-132M21,283.3322,342.8557714285714,302.37974285714284,288.09408571428565,178.57071428571427,149.99939999999998,166.666,164.28505714285714,26.190371428571428,30.952257142857142,61.904514285714285,69.04734285714287,304.16544999999996,164.88029285714285,139.28515714285712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9650121524209955,0.4139376265275355,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-133K20,359.52237142857143,414.28405714285714,359.52237142857143,304.76068571428567,199.99919999999997,197.61825714285715,195.23731428571426,261.9037142857143,21.428485714285713,33.3332,92.85677142857142,76.19017142857142,359.52237142857143,213.6896214285714,145.83275000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0742276247947773,0.2853939309310288,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-134M23,752.3779428571429,461.90291428571425,378.5699142857143,507.14082857142853,302.37974285714284,649.9974,449.9982,188.09448571428572,26.190371428571428,57.14262857142857,52.380742857142856,64.28545714285714,524.9979,397.6174571428571,127.38044285714284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,31.100939212889575,2.076625947084282,TRUE,FALSE,TRUE,2,TRUE,Domain + Statistical
Y2-S2-135K23,276.18937142857146,283.3322,335.7129428571428,333.332,359.52237142857143,166.666,207.14202857142857,171.4278857142857,30.952257142857142,45.23791428571428,80.95205714285713,121.4280857142857,307.14162857142856,226.1895714285714,80.95205714285714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8.092459526456498,5.706533339862652,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-137K20,297.61785714285713,326.18917142857146,266.6656,230.95145714285712,199.99919999999997,209.52297142857142,214.28485714285713,276.18937142857146,45.23791428571428,33.3332,54.76168571428571,59.52357142857143,280.3560214285714,224.9991,55.35692142857141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4821786486906596,1.160515417413193,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-138K24,209.52297142857142,230.95145714285712,223.80862857142856,238.09428571428572,145.23751428571427,138.09468571428573,171.4278857142857,178.57071428571427,23.80942857142857,16.6666,42.85697142857143,49.99979999999999,225.5943357142857,158.3327,67.26163571428572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9035552119063717,1.5459813904891537,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-140K31,297.61785714285713,297.61785714285713,261.9037142857143,309.52257142857144,297.61785714285713,185.71354285714284,273.8084285714285,166.666,109.52337142857142,66.6664,126.18997142857141,64.28545714285714,291.6655,230.95145714285712,60.714042857142886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4.091564410518128,2.1725960310912917,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-141K21,188.09448571428572,221.4276857142857,273.8084285714285,242.8561714285714,152.38034285714284,111.90431428571428,123.80902857142857,123.80902857142857,9.523771428571427,14.285657142857142,76.19017142857142,64.28545714285714,231.54669285714283,127.97567857142856,103.57101428571427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.225273255622121,0.5263836467321319,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-142K23,254.7608857142857,276.18937142857146,247.61805714285714,249.999,169.04694285714285,185.71354285714284,161.90411428571426,176.18977142857142,9.523771428571427,21.428485714285713,59.52357142857143,40.476028571428564,257.14182857142856,173.21359285714283,83.92823571428573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.32259830665188277,1.5638127414379188,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-143K18,816.6633999999999,940.4724285714285,1673.8028285714286,2161.8961142857142,928.5677142857143,1090.4718285714284,561.9025142857142,2416.6569999999997,842.8537714285713,366.66519999999997,380.9508571428571,95.23771428571428,1398.2086928571428,1249.3997642857141,148.80892857142862,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,163.5417727947134,176.45628452346253,TRUE,TRUE,TRUE,2,TRUE,Domain + Statistical
Y2-S2-144M20,321.4272857142857,292.8559714285714,285.7131428571428,233.33239999999998,180.95165714285713,178.57071428571427,197.61825714285715,164.28505714285714,21.428485714285713,35.71414285714285,59.52357142857143,57.14262857142857,283.3322,180.35642142857142,102.97577857142858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5366422221789597,0.6043944369932988,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-145K20,316.6654,349.99859999999995,419.04594285714285,349.99859999999995,359.52237142857143,352.37954285714284,261.9037142857143,502.3789428571428,28.571314285714283,16.6666,116.66619999999999,133.3328,358.92713571428567,369.04614285714285,-10.119007142857185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4.920746882152998,10.40314531427223,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-146K21,242.8561714285714,273.8084285714285,330.9510571428571,292.8559714285714,154.76128571428572,164.28505714285714,152.38034285714284,219.04674285714285,16.6666,11.904714285714284,71.4282857142857,47.61885714285714,285.1179071428571,172.61835714285712,112.49955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3391012668129358,1.1826215948345316,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-147K19,323.8082285714285,316.6654,299.99879999999996,323.8082285714285,178.57071428571427,142.8565714285714,159.5231714285714,199.99919999999997,42.85697142857143,47.61885714285714,90.47582857142856,90.47582857142856,316.0701642857142,170.23741428571427,145.83274999999995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9054164215223885,0.7462083463487745,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-148K21,259.5227714285714,269.0465428571428,233.33239999999998,276.18937142857146,159.5231714285714,123.80902857142857,147.61845714285715,128.57091428571428,16.6666,26.190371428571428,54.76168571428571,90.47582857142856,259.5227714285714,139.88039285714285,119.64237857142854,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9142562648227728,2.3800561357647814,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-149K18,257.14182857142856,292.8559714285714,269.0465428571428,257.14182857142856,204.7610857142857,152.38034285714284,164.28505714285714,178.57071428571427,23.80942857142857,45.23791428571428,76.19017142857142,80.95205714285713,269.04654285714287,174.9993,94.04724285714286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4321655427825327,0.4168413759730344,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-150K21,269.0465428571428,252.37994285714282,173.80882857142856,273.8084285714285,145.23751428571427,211.90391428571425,152.38034285714284,128.57091428571428,30.952257142857142,19.047542857142854,61.904514285714285,88.09488571428571,242.26093571428567,159.5231714285714,82.73776428571426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.8149986199132875,2.498403904244915,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-152M20,269.0465428571428,321.4272857142857,295.2369142857143,264.28465714285716,207.14202857142857,183.33259999999999,147.61845714285715,192.8563714285714,38.09508571428571,42.85697142857143,90.47582857142856,104.76148571428571,287.49885,182.73736428571428,104.76148571428573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.41517600555602246,2.3737256797822734,FALSE,FALSE,FALSE,0,FALSE,None
