"PART_ID","t","mean_corr"
"31K25",464.8,90.9090909090909
"31K25",481.4,100
"31K25",498,100
"31K25",514.6,100
"31K25",531.2,100
"31K25",547.8,100
"31K25",564.4,90.9090909090909
"31K25",581,72.7272727272727
"31K25",597.6,90.9090909090909
"31K25",614.2,90.9090909090909
"31K25",630.8,90.9090909090909
"31K25",647.4,100
"31K25",664,100
"31K25",680.6,72.7272727272727
"31K25",697.2,90.9090909090909
"31K25",713.8,80
"31K25",730.4,75
"31K25",747,100
"31K25",763.6,90.9090909090909
"31K25",780.2,90.9090909090909
"31K25",796.8,81.8181818181818
"31K25",813.4,90
"31K25",830,100
"31K25",846.6,90.9090909090909
"31K25",863.2,100
"31K25",879.8,90.9090909090909
"31K25",896.4,77.7777777777778
"31K25",913,90.9090909090909
"31K25",929.6,100
"31K25",946.2,100
"31K25",962.8,90.9090909090909
"31K25",979.4,100
"31K25",996,80
"32M29",215.8,72.7272727272727
"32M29",232.4,90.9090909090909
"32M29",249,81.8181818181818
"32M29",265.6,72.7272727272727
"32M29",282.2,90.9090909090909
"32M29",298.8,90
"32M29",315.4,100
"32M29",332,81.8181818181818
"32M29",348.6,100
"32M29",365.2,100
"32M29",381.8,81.8181818181818
"32M29",398.4,90.9090909090909
"32M29",415,72.7272727272727
"32M29",431.6,90.9090909090909
"32M29",448.2,100
"32M29",464.8,90.9090909090909
"32M29",481.4,81.8181818181818
"32M29",498,90.9090909090909
"32M29",514.6,100
"32M29",531.2,72.7272727272727
"32M29",547.8,81.8181818181818
"32M29",564.4,90.9090909090909
"32M29",581,90.9090909090909
"32M29",597.6,100
"32M29",614.2,90.9090909090909
"32M29",630.8,100
"32M29",647.4,100
"32M29",664,100
"32M29",680.6,90.9090909090909
"32M29",697.2,90
"32M29",713.8,81.8181818181818
"32M29",730.4,81.8181818181818
"32M29",747,100
"32M29",763.6,100
"32M29",780.2,90.9090909090909
"32M29",796.8,100
"32M29",813.4,90.9090909090909
"32M29",830,100
"32M29",846.6,81.8181818181818
"32M29",863.2,100
"32M29",879.8,90.9090909090909
"32M29",896.4,81.8181818181818
"32M29",913,100
"32M29",929.6,100
"32M29",946.2,90
"32M29",962.8,90.9090909090909
"32M29",979.4,90.9090909090909
"32M29",996,100
"33K20",215.8,90.9090909090909
"33K20",232.4,72.7272727272727
"33K20",249,72.7272727272727
"33K20",265.6,63.6363636363636
"33K20",282.2,63.6363636363636
"33K20",298.8,70
"33K20",315.4,81.8181818181818
"33K20",332,81.8181818181818
"33K20",348.6,63.6363636363636
"33K20",365.2,100
"33K20",381.8,63.6363636363636
"33K20",398.4,90.9090909090909
"33K20",415,81.8181818181818
"33K20",431.6,80
"33K20",448.2,81.8181818181818
"33K20",464.8,81.8181818181818
"33K20",481.4,100
"33K20",498,100
"33K20",514.6,81.8181818181818
"33K20",531.2,72.7272727272727
"33K20",547.8,81.8181818181818
"33K20",564.4,63.6363636363636
"33K20",581,100
"33K20",597.6,100
"33K20",614.2,80
"33K20",630.8,100
"33K20",647.4,88.8888888888889
"33K20",664,63.6363636363636
"33K20",680.6,90.9090909090909
"33K20",697.2,90.9090909090909
"33K20",713.8,90.9090909090909
"33K20",730.4,90.9090909090909
"33K20",747,90.9090909090909
"33K20",763.6,90.9090909090909
"33K20",780.2,81.8181818181818
"33K20",796.8,81.8181818181818
"33K20",813.4,66.6666666666667
"33K20",830,81.8181818181818
"33K20",846.6,81.8181818181818
"33K20",863.2,72.7272727272727
"33K20",879.8,80
"33K20",896.4,80
"33K20",913,90.9090909090909
"33K20",929.6,100
"33K20",946.2,81.8181818181818
"33K20",962.8,72.7272727272727
"33K20",979.4,81.8181818181818
"33K20",996,100
"34K22",215.8,81.8181818181818
"34K22",232.4,72.7272727272727
"34K22",249,81.8181818181818
"34K22",265.6,90.9090909090909
"34K22",282.2,90.9090909090909
"34K22",298.8,72.7272727272727
"34K22",315.4,90
"34K22",332,100
"34K22",348.6,90.9090909090909
"34K22",365.2,81.8181818181818
"34K22",381.8,100
"34K22",398.4,100
"34K22",415,100
"34K22",431.6,81.8181818181818
"34K22",448.2,90.9090909090909
"34K22",464.8,100
"34K22",481.4,70
"34K22",498,100
"34K22",514.6,100
"34K22",531.2,72.7272727272727
"34K22",547.8,72.7272727272727
"34K22",564.4,81.8181818181818
"34K22",581,90.9090909090909
"34K22",597.6,90.9090909090909
"34K22",614.2,90.9090909090909
"34K22",630.8,100
"34K22",647.4,90
"34K22",664,72.7272727272727
"34K22",680.6,90.9090909090909
"34K22",697.2,81.8181818181818
"34K22",713.8,90
"34K22",730.4,81.8181818181818
"34K22",747,72.7272727272727
"34K22",763.6,90.9090909090909
"34K22",780.2,90.9090909090909
"34K22",796.8,100
"34K22",813.4,81.8181818181818
"34K22",830,81.8181818181818
"34K22",846.6,90.9090909090909
"34K22",863.2,72.7272727272727
"34K22",879.8,90
"34K22",896.4,80
"34K22",913,90.9090909090909
"34K22",929.6,100
"34K22",946.2,63.6363636363636
"34K22",962.8,90.9090909090909
"34K22",979.4,72.7272727272727
"34K22",996,63.6363636363636
"35K26",215.8,75
"35K26",232.4,85.7142857142857
"35K26",249,70
"35K26",265.6,100
"35K26",282.2,28.5714285714286
"35K26",298.8,70
"35K26",315.4,77.7777777777778
"35K26",332,90
"35K26",348.6,77.7777777777778
"35K26",365.2,45.4545454545455
"35K26",381.8,75
"35K26",398.4,81.8181818181818
"35K26",415,77.7777777777778
"35K26",431.6,66.6666666666667
"35K26",448.2,75
"35K26",464.8,70
"35K26",481.4,40
"35K26",498,100
"35K26",514.6,100
"35K26",531.2,66.6666666666667
"35K26",547.8,80
"35K26",564.4,77.7777777777778
"35K26",581,87.5
"35K26",597.6,87.5
"35K26",614.2,85.7142857142857
"35K26",630.8,77.7777777777778
"35K26",647.4,100
"35K26",664,100
"35K26",680.6,90.9090909090909
"35K26",697.2,90
"35K26",713.8,77.7777777777778
"35K26",730.4,75
"35K26",747,88.8888888888889
"35K26",763.6,87.5
"35K26",780.2,100
"35K26",796.8,70
"35K26",813.4,100
"35K26",830,80
"35K26",846.6,90.9090909090909
"35K26",863.2,88.8888888888889
"35K26",879.8,100
"35K26",896.4,80
"35K26",913,77.7777777777778
"35K26",929.6,80
"35K26",946.2,100
"35K26",962.8,88.8888888888889
"35K26",979.4,100
"35K26",996,75
"36K20",215.8,60
"36K20",232.4,66.6666666666667
"36K20",249,72.7272727272727
"36K20",265.6,72.7272727272727
"36K20",282.2,60
"36K20",298.8,40
"36K20",315.4,70
"36K20",332,63.6363636363636
"36K20",348.6,63.6363636363636
"36K20",365.2,72.7272727272727
"36K20",381.8,81.8181818181818
"36K20",398.4,63.6363636363636
"36K20",415,54.5454545454545
"36K20",431.6,90.9090909090909
"36K20",448.2,70
"36K20",464.8,60
"36K20",481.4,100
"36K20",498,45.4545454545455
"36K20",514.6,90.9090909090909
"36K20",531.2,72.7272727272727
"36K20",547.8,72.7272727272727
"36K20",564.4,63.6363636363636
"36K20",581,63.6363636363636
"36K20",597.6,77.7777777777778
"36K20",614.2,88.8888888888889
"36K20",630.8,72.7272727272727
"36K20",647.4,81.8181818181818
"36K20",664,30
"36K20",680.6,81.8181818181818
"36K20",697.2,72.7272727272727
"36K20",713.8,60
"36K20",730.4,72.7272727272727
"36K20",747,63.6363636363636
"36K20",763.6,81.8181818181818
"36K20",780.2,81.8181818181818
"36K20",796.8,45.4545454545455
"36K20",813.4,63.6363636363636
"36K20",830,81.8181818181818
"36K20",846.6,81.8181818181818
"36K20",863.2,80
"36K20",879.8,81.8181818181818
"36K20",896.4,81.8181818181818
"36K20",913,55.5555555555556
"36K20",929.6,80
"36K20",946.2,72.7272727272727
"36K20",962.8,90.9090909090909
"36K20",979.4,54.5454545454545
"36K20",996,90
"37K24",215.8,81.8181818181818
"37K24",232.4,63.6363636363636
"37K24",249,90.9090909090909
"37K24",265.6,100
"37K24",282.2,72.7272727272727
"37K24",298.8,81.8181818181818
"37K24",315.4,100
"37K24",332,90.9090909090909
"37K24",348.6,81.8181818181818
"37K24",365.2,90.9090909090909
"37K24",381.8,90.9090909090909
"37K24",398.4,81.8181818181818
"37K24",415,81.8181818181818
"37K24",431.6,100
"37K24",448.2,72.7272727272727
"37K24",464.8,100
"37K24",481.4,72.7272727272727
"37K24",498,90.9090909090909
"37K24",514.6,90.9090909090909
"37K24",531.2,81.8181818181818
"37K24",547.8,90.9090909090909
"37K24",564.4,100
"37K24",581,81.8181818181818
"37K24",597.6,72.7272727272727
"37K24",614.2,72.7272727272727
"37K24",630.8,81.8181818181818
"37K24",647.4,100
"37K24",664,90.9090909090909
"37K24",680.6,81.8181818181818
"37K24",697.2,100
"37K24",713.8,81.8181818181818
"37K24",730.4,81.8181818181818
"37K24",747,90.9090909090909
"37K24",763.6,81.8181818181818
"37K24",780.2,81.8181818181818
"37K24",796.8,90.9090909090909
"37K24",813.4,54.5454545454545
"37K24",830,81.8181818181818
"37K24",846.6,90.9090909090909
"37K24",863.2,90.9090909090909
"37K24",879.8,81.8181818181818
"37K24",896.4,90.9090909090909
"37K24",913,90.9090909090909
"37K24",929.6,90.9090909090909
"37K24",946.2,72.7272727272727
"37K24",962.8,90.9090909090909
"37K24",979.4,100
"37K24",996,90.9090909090909
"38M23",215.8,63.6363636363636
"38M23",232.4,81.8181818181818
"38M23",249,63.6363636363636
"38M23",265.6,90.9090909090909
"38M23",282.2,54.5454545454545
"38M23",298.8,63.6363636363636
"38M23",315.4,100
"38M23",332,72.7272727272727
"38M23",348.6,72.7272727272727
"38M23",365.2,81.8181818181818
"38M23",381.8,81.8181818181818
"38M23",398.4,90.9090909090909
"38M23",415,81.8181818181818
"38M23",431.6,72.7272727272727
"38M23",448.2,70
"38M23",464.8,81.8181818181818
"38M23",481.4,63.6363636363636
"38M23",498,77.7777777777778
"38M23",514.6,81.8181818181818
"38M23",531.2,81.8181818181818
"38M23",547.8,72.7272727272727
"38M23",564.4,80
"38M23",581,70
"38M23",597.6,90.9090909090909
"38M23",614.2,81.8181818181818
"38M23",630.8,54.5454545454545
"38M23",647.4,81.8181818181818
"38M23",664,54.5454545454545
"38M23",680.6,90.9090909090909
"38M23",697.2,90.9090909090909
"38M23",713.8,81.8181818181818
"38M23",730.4,81.8181818181818
"38M23",747,63.6363636363636
"38M23",763.6,90.9090909090909
"38M23",780.2,81.8181818181818
"38M23",796.8,81.8181818181818
"38M23",813.4,63.6363636363636
"38M23",830,72.7272727272727
"38M23",846.6,81.8181818181818
"38M23",863.2,63.6363636363636
"38M23",879.8,90
"38M23",896.4,54.5454545454545
"38M23",913,80
"38M23",929.6,80
"38M23",946.2,54.5454545454545
"38M23",962.8,72.7272727272727
"38M23",979.4,81.8181818181818
"38M23",996,100
"39K22",215.8,81.8181818181818
"39K22",232.4,90.9090909090909
"39K22",249,72.7272727272727
"39K22",265.6,100
"39K22",282.2,70
"39K22",298.8,100
"39K22",315.4,90.9090909090909
"39K22",332,81.8181818181818
"39K22",348.6,90.9090909090909
"39K22",365.2,90.9090909090909
"39K22",381.8,72.7272727272727
"39K22",398.4,81.8181818181818
"39K22",415,100
"39K22",431.6,100
"39K22",448.2,81.8181818181818
"39K22",464.8,100
"39K22",481.4,63.6363636363636
"39K22",498,81.8181818181818
"39K22",514.6,100
"39K22",531.2,90.9090909090909
"39K22",547.8,90.9090909090909
"39K22",564.4,81.8181818181818
"39K22",581,81.8181818181818
"39K22",597.6,81.8181818181818
"39K22",614.2,72.7272727272727
"39K22",630.8,90.9090909090909
"39K22",647.4,90.9090909090909
"39K22",664,72.7272727272727
"39K22",680.6,90.9090909090909
"39K22",697.2,90
"39K22",713.8,72.7272727272727
"39K22",730.4,100
"39K22",747,81.8181818181818
"39K22",763.6,63.6363636363636
"39K22",780.2,90.9090909090909
"39K22",796.8,81.8181818181818
"39K22",813.4,72.7272727272727
"39K22",830,90.9090909090909
"39K22",846.6,81.8181818181818
"39K22",863.2,63.6363636363636
"39K22",879.8,90.9090909090909
"39K22",896.4,81.8181818181818
"39K22",913,72.7272727272727
"39K22",929.6,100
"39K22",946.2,100
"39K22",962.8,72.7272727272727
"39K22",979.4,90.9090909090909
"39K22",996,81.8181818181818
"40K24",215.8,72.7272727272727
"40K24",232.4,72.7272727272727
"40K24",249,90.9090909090909
"40K24",265.6,72.7272727272727
"40K24",282.2,81.8181818181818
"40K24",298.8,72.7272727272727
"40K24",315.4,81.8181818181818
"40K24",332,81.8181818181818
"40K24",348.6,81.8181818181818
"40K24",365.2,81.8181818181818
"40K24",381.8,63.6363636363636
"40K24",398.4,90
"40K24",415,100
"40K24",431.6,81.8181818181818
"40K24",448.2,72.7272727272727
"40K24",464.8,72.7272727272727
"40K24",481.4,72.7272727272727
"40K24",498,90
"40K24",514.6,80
"40K24",531.2,90.9090909090909
"40K24",547.8,90
"40K24",564.4,100
"40K24",581,90
"40K24",597.6,50
"40K24",614.2,90.9090909090909
"40K24",630.8,72.7272727272727
"40K24",647.4,80
"40K24",664,100
"40K24",680.6,90.9090909090909
"40K24",697.2,100
"40K24",713.8,90.9090909090909
"40K24",730.4,90.9090909090909
"40K24",747,90
"40K24",763.6,90
"40K24",780.2,81.8181818181818
"40K24",796.8,72.7272727272727
"40K24",813.4,100
"40K24",830,81.8181818181818
"40K24",846.6,81.8181818181818
"40K24",863.2,81.8181818181818
"40K24",879.8,100
"40K24",896.4,100
"40K24",913,81.8181818181818
"40K24",929.6,90.9090909090909
"40K24",946.2,72.7272727272727
"40K24",962.8,81.8181818181818
"40K24",979.4,70
"40K24",996,100
"41K19",215.8,60
"41K19",232.4,72.7272727272727
"41K19",249,45.4545454545455
"41K19",265.6,72.7272727272727
"41K19",282.2,63.6363636363636
"41K19",298.8,81.8181818181818
"41K19",315.4,54.5454545454545
"41K19",332,63.6363636363636
"41K19",348.6,80
"41K19",365.2,90.9090909090909
"41K19",381.8,90.9090909090909
"41K19",398.4,90.9090909090909
"41K19",415,63.6363636363636
"41K19",431.6,90
"41K19",448.2,63.6363636363636
"41K19",464.8,45.4545454545455
"41K19",481.4,90
"41K19",498,81.8181818181818
"41K19",514.6,90.9090909090909
"41K19",531.2,72.7272727272727
"41K19",547.8,72.7272727272727
"41K19",564.4,81.8181818181818
"41K19",581,63.6363636363636
"41K19",597.6,63.6363636363636
"41K19",614.2,72.7272727272727
"41K19",630.8,81.8181818181818
"41K19",647.4,90
"41K19",664,63.6363636363636
"41K19",680.6,81.8181818181818
"41K19",697.2,90.9090909090909
"41K19",713.8,90.9090909090909
"41K19",730.4,90.9090909090909
"41K19",747,90.9090909090909
"41K19",763.6,72.7272727272727
"41K19",780.2,72.7272727272727
"41K19",796.8,80
"41K19",813.4,72.7272727272727
"41K19",830,72.7272727272727
"41K19",846.6,63.6363636363636
"41K19",863.2,81.8181818181818
"41K19",879.8,90.9090909090909
"41K19",896.4,72.7272727272727
"41K19",913,90
"41K19",929.6,90.9090909090909
"41K19",946.2,90.9090909090909
"41K19",962.8,70
"41K19",979.4,81.8181818181818
"41K19",996,90.9090909090909
"42K18",215.8,72.7272727272727
"42K18",232.4,90.9090909090909
"42K18",249,81.8181818181818
"42K18",265.6,100
"42K18",282.2,63.6363636363636
"42K18",298.8,81.8181818181818
"42K18",315.4,90.9090909090909
"42K18",332,63.6363636363636
"42K18",348.6,81.8181818181818
"42K18",365.2,63.6363636363636
"42K18",381.8,81.8181818181818
"42K18",398.4,90.9090909090909
"42K18",415,72.7272727272727
"42K18",431.6,72.7272727272727
"42K18",448.2,90.9090909090909
"42K18",464.8,90.9090909090909
"42K18",481.4,54.5454545454545
"42K18",498,81.8181818181818
"42K18",514.6,72.7272727272727
"42K18",531.2,81.8181818181818
"42K18",547.8,100
"42K18",564.4,54.5454545454545
"42K18",581,72.7272727272727
"42K18",597.6,90.9090909090909
"42K18",614.2,100
"42K18",630.8,63.6363636363636
"42K18",647.4,90.9090909090909
"42K18",664,90.9090909090909
"42K18",680.6,100
"42K18",697.2,81.8181818181818
"42K18",713.8,90.9090909090909
"42K18",730.4,100
"42K18",747,100
"42K18",763.6,90.9090909090909
"42K18",780.2,90.9090909090909
"42K18",796.8,100
"42K18",813.4,81.8181818181818
"42K18",830,90.9090909090909
"42K18",846.6,100
"42K18",863.2,90.9090909090909
"42K18",879.8,90.9090909090909
"42K18",896.4,100
"42K18",913,90.9090909090909
"42K18",929.6,81.8181818181818
"42K18",946.2,81.8181818181818
"42K18",962.8,81.8181818181818
"42K18",979.4,81.8181818181818
"42K18",996,90.9090909090909
"43K19",215.8,45.4545454545455
"43K19",232.4,18.1818181818182
"43K19",249,9.09090909090909
"43K19",265.6,27.2727272727273
"43K19",282.2,18.1818181818182
"43K19",298.8,18.1818181818182
"43K19",315.4,20
"43K19",332,27.2727272727273
"43K19",348.6,18.1818181818182
"43K19",365.2,9.09090909090909
"43K19",381.8,36.3636363636364
"43K19",398.4,0
"43K19",415,0
"43K19",431.6,40
"43K19",448.2,18.1818181818182
"43K19",464.8,9.09090909090909
"43K19",481.4,36.3636363636364
"43K19",498,18.1818181818182
"43K19",514.6,27.2727272727273
"43K19",531.2,45.4545454545455
"43K19",547.8,27.2727272727273
"43K19",564.4,18.1818181818182
"43K19",581,0
"43K19",597.6,54.5454545454545
"43K19",614.2,36.3636363636364
"43K19",630.8,27.2727272727273
"43K19",647.4,18.1818181818182
"43K19",664,18.1818181818182
"43K19",680.6,18.1818181818182
"43K19",697.2,27.2727272727273
"43K19",713.8,18.1818181818182
"43K19",730.4,27.2727272727273
"43K19",747,9.09090909090909
"43K19",763.6,45.4545454545455
"43K19",780.2,36.3636363636364
"43K19",796.8,36.3636363636364
"43K19",813.4,9.09090909090909
"43K19",830,36.3636363636364
"43K19",846.6,18.1818181818182
"43K19",863.2,36.3636363636364
"43K19",879.8,27.2727272727273
"43K19",896.4,18.1818181818182
"43K19",913,18.1818181818182
"43K19",929.6,36.3636363636364
"43K19",946.2,18.1818181818182
"43K19",962.8,27.2727272727273
"43K19",979.4,30
"43K19",996,18.1818181818182
"44K19",215.8,27.2727272727273
"44K19",232.4,36.3636363636364
"44K19",249,22.2222222222222
"44K19",265.6,40
"44K19",282.2,12.5
"44K19",298.8,27.2727272727273
"44K19",315.4,10
"44K19",332,10
"44K19",348.6,0
"44K19",365.2,18.1818181818182
"44K19",381.8,22.2222222222222
"44K19",398.4,0
"44K19",415,55.5555555555556
"44K19",431.6,18.1818181818182
"44K19",448.2,40
"44K19",464.8,10
"44K19",481.4,11.1111111111111
"44K19",498,30
"44K19",514.6,11.1111111111111
"44K19",531.2,30
"44K19",547.8,18.1818181818182
"44K19",564.4,0
"44K19",581,30
"44K19",597.6,18.1818181818182
"44K19",614.2,36.3636363636364
"44K19",630.8,44.4444444444444
"44K19",647.4,50
"44K19",664,33.3333333333333
"44K19",680.6,20
"44K19",697.2,11.1111111111111
"44K19",713.8,30
"44K19",730.4,18.1818181818182
"44K19",747,36.3636363636364
"44K19",763.6,10
"44K19",780.2,9.09090909090909
"44K19",796.8,36.3636363636364
"44K19",813.4,0
"44K19",830,33.3333333333333
"44K19",846.6,44.4444444444444
"44K19",863.2,10
"44K19",879.8,33.3333333333333
"44K19",896.4,33.3333333333333
"44K19",913,27.2727272727273
"44K19",929.6,10
"44K19",946.2,25
"44K19",962.8,20
"44K19",979.4,25
"44K19",996,22.2222222222222
"45M23",215.8,72.7272727272727
"45M23",232.4,81.8181818181818
"45M23",249,81.8181818181818
"45M23",265.6,72.7272727272727
"45M23",282.2,63.6363636363636
"45M23",298.8,72.7272727272727
"45M23",315.4,80
"45M23",332,80
"45M23",348.6,81.8181818181818
"45M23",365.2,66.6666666666667
"45M23",381.8,72.7272727272727
"45M23",398.4,63.6363636363636
"45M23",415,81.8181818181818
"45M23",431.6,54.5454545454545
"45M23",448.2,81.8181818181818
"45M23",464.8,90.9090909090909
"45M23",481.4,54.5454545454545
"45M23",498,90
"45M23",514.6,100
"45M23",531.2,54.5454545454545
"45M23",547.8,45.4545454545455
"45M23",564.4,72.7272727272727
"45M23",581,72.7272727272727
"45M23",597.6,90
"45M23",614.2,72.7272727272727
"45M23",630.8,54.5454545454545
"45M23",647.4,90.9090909090909
"45M23",664,90.9090909090909
"45M23",680.6,72.7272727272727
"45M23",697.2,81.8181818181818
"45M23",713.8,72.7272727272727
"45M23",730.4,100
"45M23",747,72.7272727272727
"45M23",763.6,70
"45M23",780.2,81.8181818181818
"45M23",796.8,70
"45M23",813.4,90.9090909090909
"45M23",830,63.6363636363636
"45M23",846.6,81.8181818181818
"45M23",863.2,50
"45M23",879.8,60
"45M23",896.4,72.7272727272727
"45M23",913,81.8181818181818
"45M23",929.6,70
"45M23",946.2,100
"45M23",962.8,81.8181818181818
"45M23",979.4,72.7272727272727
"45M23",996,72.7272727272727
"46K21",215.8,81.8181818181818
"46K21",232.4,90.9090909090909
"46K21",249,81.8181818181818
"46K21",265.6,90.9090909090909
"46K21",282.2,90.9090909090909
"46K21",298.8,100
"46K21",315.4,72.7272727272727
"46K21",332,90.9090909090909
"46K21",348.6,81.8181818181818
"46K21",365.2,90.9090909090909
"46K21",381.8,100
"46K21",398.4,100
"46K21",415,90
"46K21",431.6,81.8181818181818
"46K21",448.2,100
"46K21",464.8,90.9090909090909
"46K21",481.4,72.7272727272727
"46K21",498,72.7272727272727
"46K21",514.6,81.8181818181818
"46K21",531.2,90.9090909090909
"46K21",547.8,63.6363636363636
"46K21",564.4,100
"46K21",581,81.8181818181818
"46K21",597.6,81.8181818181818
"46K21",614.2,72.7272727272727
"46K21",630.8,90.9090909090909
"46K21",647.4,90.9090909090909
"46K21",664,70
"46K21",680.6,100
"46K21",697.2,90.9090909090909
"46K21",713.8,81.8181818181818
"46K21",730.4,72.7272727272727
"46K21",747,81.8181818181818
"46K21",763.6,54.5454545454545
"46K21",780.2,81.8181818181818
"46K21",796.8,90.9090909090909
"46K21",813.4,90.9090909090909
"46K21",830,90.9090909090909
"46K21",846.6,100
"46K21",863.2,72.7272727272727
"46K21",879.8,100
"46K21",896.4,90.9090909090909
"46K21",913,81.8181818181818
"46K21",929.6,81.8181818181818
"46K21",946.2,90.9090909090909
"46K21",962.8,100
"46K21",979.4,72.7272727272727
"46K21",996,63.6363636363636
"47K22",215.8,70
"47K22",232.4,45.4545454545455
"47K22",249,54.5454545454545
"47K22",265.6,63.6363636363636
"47K22",282.2,40
"47K22",298.8,45.4545454545455
"47K22",315.4,54.5454545454545
"47K22",332,45.4545454545455
"47K22",348.6,45.4545454545455
"47K22",365.2,36.3636363636364
"47K22",381.8,54.5454545454545
"47K22",398.4,54.5454545454545
"47K22",415,45.4545454545455
"47K22",431.6,63.6363636363636
"47K22",448.2,54.5454545454545
"47K22",464.8,90.9090909090909
"47K22",481.4,45.4545454545455
"47K22",498,54.5454545454545
"47K22",514.6,72.7272727272727
"47K22",531.2,72.7272727272727
"47K22",547.8,45.4545454545455
"47K22",564.4,72.7272727272727
"47K22",581,45.4545454545455
"47K22",597.6,63.6363636363636
"47K22",614.2,30
"47K22",630.8,72.7272727272727
"47K22",647.4,70
"47K22",664,45.4545454545455
"47K22",680.6,63.6363636363636
"47K22",697.2,36.3636363636364
"47K22",713.8,60
"47K22",730.4,45.4545454545455
"47K22",747,81.8181818181818
"47K22",763.6,72.7272727272727
"47K22",780.2,45.4545454545455
"47K22",796.8,72.7272727272727
"47K22",813.4,81.8181818181818
"47K22",830,54.5454545454545
"47K22",846.6,54.5454545454545
"47K22",863.2,77.7777777777778
"47K22",879.8,54.5454545454545
"47K22",896.4,45.4545454545455
"47K22",913,45.4545454545455
"47K22",929.6,63.6363636363636
"47K22",946.2,54.5454545454545
"47K22",962.8,45.4545454545455
"47K22",979.4,45.4545454545455
"47K22",996,81.8181818181818
"48K23",215.8,54.5454545454545
"48K23",232.4,88.8888888888889
"48K23",249,45.4545454545455
"48K23",265.6,54.5454545454545
"48K23",282.2,60
"48K23",298.8,30
"48K23",315.4,40
"48K23",332,50
"48K23",348.6,45.4545454545455
"48K23",365.2,81.8181818181818
"48K23",381.8,44.4444444444444
"48K23",398.4,90
"48K23",415,72.7272727272727
"48K23",431.6,77.7777777777778
"48K23",448.2,45.4545454545455
"48K23",464.8,54.5454545454545
"48K23",481.4,70
"48K23",498,90
"48K23",514.6,66.6666666666667
"48K23",531.2,45.4545454545455
"48K23",547.8,54.5454545454545
"48K23",564.4,44.4444444444444
"48K23",581,60
"48K23",597.6,63.6363636363636
"48K23",614.2,54.5454545454545
"48K23",630.8,81.8181818181818
"48K23",647.4,54.5454545454545
"48K23",664,45.4545454545455
"48K23",680.6,40
"48K23",697.2,54.5454545454545
"48K23",713.8,54.5454545454545
"48K23",730.4,63.6363636363636
"48K23",747,81.8181818181818
"48K23",763.6,63.6363636363636
"48K23",780.2,27.2727272727273
"48K23",796.8,60
"48K23",813.4,50
"48K23",830,54.5454545454545
"48K23",846.6,63.6363636363636
"48K23",863.2,60
"48K23",879.8,72.7272727272727
"48K23",896.4,81.8181818181818
"48K23",913,81.8181818181818
"48K23",929.6,36.3636363636364
"48K23",946.2,36.3636363636364
"48K23",962.8,60
"48K23",979.4,81.8181818181818
"48K23",996,63.6363636363636
"49K22",215.8,81.8181818181818
"49K22",232.4,90.9090909090909
"49K22",249,72.7272727272727
"49K22",265.6,100
"49K22",282.2,72.7272727272727
"49K22",298.8,100
"49K22",315.4,90.9090909090909
"49K22",332,90.9090909090909
"49K22",348.6,100
"49K22",365.2,90
"49K22",381.8,81.8181818181818
"49K22",398.4,100
"49K22",415,63.6363636363636
"49K22",431.6,90.9090909090909
"49K22",448.2,100
"49K22",464.8,90.9090909090909
"49K22",481.4,90.9090909090909
"49K22",498,90.9090909090909
"49K22",514.6,81.8181818181818
"49K22",531.2,100
"49K22",547.8,81.8181818181818
"49K22",564.4,90.9090909090909
"49K22",581,90.9090909090909
"49K22",597.6,100
"49K22",614.2,90.9090909090909
"49K22",630.8,90.9090909090909
"49K22",647.4,90.9090909090909
"49K22",664,100
"49K22",680.6,90.9090909090909
"49K22",697.2,90.9090909090909
"49K22",713.8,100
"49K22",730.4,100
"49K22",747,81.8181818181818
"49K22",763.6,81.8181818181818
"49K22",780.2,90.9090909090909
"49K22",796.8,90.9090909090909
"49K22",813.4,100
"49K22",830,100
"49K22",846.6,81.8181818181818
"49K22",863.2,90.9090909090909
"49K22",879.8,100
"49K22",896.4,90.9090909090909
"49K22",913,100
"49K22",929.6,100
"49K22",946.2,90.9090909090909
"49K22",962.8,81.8181818181818
"49K22",979.4,81.8181818181818
"49K22",996,90.9090909090909
"4K20",215.8,100
"4K20",232.4,72.7272727272727
"4K20",249,72.7272727272727
"4K20",265.6,72.7272727272727
"4K20",282.2,77.7777777777778
"4K20",298.8,63.6363636363636
"4K20",315.4,72.7272727272727
"4K20",332,100
"4K20",348.6,90.9090909090909
"4K20",365.2,90.9090909090909
"4K20",381.8,100
"4K20",398.4,81.8181818181818
"4K20",415,90.9090909090909
"4K20",431.6,70
"4K20",448.2,81.8181818181818
"4K20",464.8,90.9090909090909
"4K20",481.4,63.6363636363636
"4K20",498,90.9090909090909
"4K20",514.6,90.9090909090909
"4K20",531.2,90.9090909090909
"4K20",547.8,100
"4K20",564.4,100
"4K20",581,100
"4K20",597.6,90.9090909090909
"4K20",614.2,100
"4K20",630.8,90
"4K20",647.4,81.8181818181818
"4K20",664,80
"4K20",680.6,90.9090909090909
"4K20",697.2,90.9090909090909
"4K20",713.8,72.7272727272727
"4K20",730.4,90.9090909090909
"4K20",747,90.9090909090909
"4K20",763.6,81.8181818181818
"4K20",780.2,81.8181818181818
"4K20",796.8,90.9090909090909
"4K20",813.4,100
"4K20",830,100
"4K20",846.6,72.7272727272727
"4K20",863.2,100
"4K20",879.8,90.9090909090909
"4K20",896.4,81.8181818181818
