"","PART_ID","t","mean_corr"
"3219","26K19",249,81.8181818181818
"3220","26K19",265.6,81.8181818181818
"3221","26K19",282.2,81.8181818181818
"3222","26K19",298.8,100
"3223","26K19",315.4,100
"3224","26K19",332,81.8181818181818
"3225","26K19",348.6,90.9090909090909
"3226","26K19",365.2,81.8181818181818
"3227","26K19",381.8,72.7272727272727
"3228","26K19",398.4,90.9090909090909
"3229","26K19",415,81.8181818181818
"3230","26K19",431.6,100
"3231","26K19",448.2,81.8181818181818
"3232","26K19",464.8,81.8181818181818
"3233","26K19",481.4,90.9090909090909
"3234","26K19",498,100
"3235","26K19",514.6,90.9090909090909
"3236","26K19",531.2,90.9090909090909
"3237","26K19",547.8,90.9090909090909
"3238","26K19",564.4,90.9090909090909
"3239","26K19",581,100
"3240","26K19",597.6,100
"3241","26K19",614.2,81.8181818181818
"3242","26K19",630.8,81.8181818181818
"3243","26K19",647.4,90.9090909090909
"3244","26K19",664,100
"3245","26K19",680.6,100
"3246","26K19",697.2,100
"3247","26K19",713.8,90.9090909090909
"3248","26K19",730.4,100
"3249","26K19",747,100
"3250","26K19",763.6,100
"3251","26K19",780.2,81.8181818181818
"3252","26K19",796.8,100
"3253","26K19",813.4,90.9090909090909
"3254","26K19",830,81.8181818181818
"3255","26K19",846.6,90
"3256","26K19",863.2,81.8181818181818
"3257","26K19",879.8,100
"3258","26K19",896.4,100
"3259","26K19",913,100
"3260","26K19",929.6,72.7272727272727
"3261","26K19",946.2,90.9090909090909
"3262","26K19",962.8,81.8181818181818
"3263","26K19",979.4,100
"3264","26K19",996,90.9090909090909
"3265","27M22",215.8,72.7272727272727
"3266","27M22",232.4,90.9090909090909
"3267","27M22",249,100
"3268","27M22",265.6,90.9090909090909
"3269","27M22",282.2,90.9090909090909
"3270","27M22",298.8,90.9090909090909
"3271","27M22",315.4,90.9090909090909
"3272","27M22",332,100
"3273","27M22",348.6,100
"3274","27M22",365.2,90.9090909090909
"3275","27M22",381.8,90.9090909090909
"3276","27M22",398.4,100
"3277","27M22",415,90.9090909090909
"3278","27M22",431.6,100
"3279","27M22",448.2,81.8181818181818
"3280","27M22",464.8,100
"3281","27M22",481.4,81.8181818181818
"3282","27M22",498,90.9090909090909
"3283","27M22",514.6,90.9090909090909
"3284","27M22",531.2,72.7272727272727
"3285","27M22",547.8,90.9090909090909
"3286","27M22",564.4,90.9090909090909
"3287","27M22",581,90.9090909090909
"3288","27M22",597.6,100
"3289","27M22",614.2,90.9090909090909
"3290","27M22",630.8,90.9090909090909
"3291","27M22",647.4,100
"3292","27M22",664,90.9090909090909
"3293","27M22",680.6,72.7272727272727
"3294","27M22",697.2,100
"3295","27M22",713.8,90.9090909090909
"3296","27M22",730.4,81.8181818181818
"3297","27M22",747,90.9090909090909
"3298","27M22",763.6,100
"3299","27M22",780.2,72.7272727272727
"3300","27M22",796.8,100
"3301","27M22",813.4,100
"3302","27M22",830,100
"3303","27M22",846.6,90.9090909090909
"3304","27M22",863.2,72.7272727272727
"3305","27M22",879.8,90.9090909090909
"3306","27M22",896.4,100
"3307","27M22",913,100
"3308","27M22",929.6,100
"3309","27M22",946.2,100
"3310","27M22",962.8,100
"3311","27M22",979.4,90.9090909090909
"3312","27M22",996,81.8181818181818
"3313","28K24",215.8,30
"3314","28K24",232.4,63.6363636363636
"3315","28K24",249,60
"3316","28K24",265.6,45.4545454545455
"3317","28K24",282.2,70
"3318","28K24",298.8,45.4545454545455
"3319","28K24",315.4,60
"3320","28K24",332,18.1818181818182
"3321","28K24",348.6,45.4545454545455
"3322","28K24",365.2,54.5454545454545
"3323","28K24",381.8,66.6666666666667
"3324","28K24",398.4,45.4545454545455
"3325","28K24",415,36.3636363636364
"3326","28K24",431.6,54.5454545454545
"3327","28K24",448.2,54.5454545454545
"3328","28K24",464.8,54.5454545454545
"3329","28K24",481.4,45.4545454545455
"3330","28K24",498,54.5454545454545
"3331","28K24",514.6,18.1818181818182
"3332","28K24",531.2,63.6363636363636
"3333","28K24",547.8,36.3636363636364
"3334","28K24",564.4,50
"3335","28K24",581,50
"3336","28K24",597.6,36.3636363636364
"3337","28K24",614.2,36.3636363636364
"3338","28K24",630.8,55.5555555555556
"3339","28K24",647.4,45.4545454545455
"3340","28K24",664,66.6666666666667
"3341","28K24",680.6,27.2727272727273
"3342","28K24",697.2,36.3636363636364
"3343","28K24",713.8,72.7272727272727
"3344","28K24",730.4,70
"3345","28K24",747,20
"3346","28K24",763.6,22.2222222222222
"3347","28K24",780.2,63.6363636363636
"3348","28K24",796.8,36.3636363636364
"3349","28K24",813.4,30
"3350","28K24",830,63.6363636363636
"3351","28K24",846.6,54.5454545454545
"3352","28K24",863.2,45.4545454545455
"3353","28K24",879.8,36.3636363636364
"3354","28K24",896.4,60
"3355","28K24",913,54.5454545454545
"3356","28K24",929.6,18.1818181818182
"3357","28K24",946.2,54.5454545454545
"3358","28K24",962.8,63.6363636363636
"3359","28K24",979.4,30
"3360","28K24",996,50
"3361","29M20",215.8,90.9090909090909
"3362","29M20",232.4,72.7272727272727
"3363","29M20",249,81.8181818181818
"3364","29M20",265.6,90
"3365","29M20",282.2,90.9090909090909
"3366","29M20",298.8,80
"3367","29M20",315.4,90.9090909090909
"3368","29M20",332,70
"3369","29M20",348.6,90.9090909090909
"3370","29M20",365.2,81.8181818181818
"3371","29M20",381.8,63.6363636363636
"3372","29M20",398.4,100
"3373","29M20",415,90.9090909090909
"3374","29M20",431.6,90.9090909090909
"3375","29M20",448.2,87.5
"3376","29M20",464.8,63.6363636363636
"3377","29M20",481.4,72.7272727272727
"3378","29M20",498,90
"3379","29M20",514.6,90.9090909090909
"3380","29M20",531.2,90.9090909090909
"3381","29M20",547.8,63.6363636363636
"3382","29M20",564.4,88.8888888888889
"3383","29M20",581,77.7777777777778
"3384","29M20",597.6,90
"3385","29M20",614.2,90
"3386","29M20",630.8,90
"3387","29M20",647.4,72.7272727272727
"3388","29M20",664,100
"3389","29M20",680.6,100
"3390","29M20",697.2,100
"3391","29M20",713.8,60
"3392","29M20",730.4,81.8181818181818
"3393","29M20",747,100
"3394","29M20",763.6,90.9090909090909
"3395","29M20",780.2,90.9090909090909
"3396","29M20",796.8,100
"3397","29M20",813.4,100
"3398","29M20",830,90.9090909090909
"3399","29M20",846.6,100
"3400","29M20",863.2,100
"3401","29M20",879.8,100
"3402","29M20",896.4,100
"3403","29M20",913,100
"3404","29M20",929.6,90.9090909090909
"3405","29M20",946.2,90.9090909090909
"3406","29M20",962.8,100
"3407","29M20",979.4,100
"3408","29M20",996,100
"3409","30K29",215.8,81.8181818181818
"3410","30K29",232.4,70
"3411","30K29",249,81.8181818181818
"3412","30K29",265.6,81.8181818181818
"3413","30K29",282.2,72.7272727272727
"3414","30K29",298.8,81.8181818181818
"3415","30K29",315.4,77.7777777777778
"3416","30K29",332,50
"3417","30K29",348.6,60
"3418","30K29",365.2,81.8181818181818
"3419","30K29",381.8,81.8181818181818
"3420","30K29",398.4,72.7272727272727
"3421","30K29",415,63.6363636363636
"3422","30K29",431.6,54.5454545454545
"3423","30K29",448.2,63.6363636363636
"3424","30K29",464.8,80
"3425","30K29",481.4,72.7272727272727
"3426","30K29",498,80
"3427","30K29",514.6,80
"3428","30K29",531.2,80
"3429","30K29",547.8,60
"3430","30K29",564.4,63.6363636363636
"3431","30K29",581,72.7272727272727
"3432","30K29",597.6,54.5454545454545
"3433","30K29",614.2,63.6363636363636
"3434","30K29",630.8,80
"3435","30K29",647.4,81.8181818181818
"3436","30K29",664,72.7272727272727
"3437","30K29",680.6,81.8181818181818
"3438","30K29",697.2,72.7272727272727
"3439","30K29",713.8,100
"3440","30K29",730.4,63.6363636363636
"3441","30K29",747,60
"3442","30K29",763.6,77.7777777777778
"3443","30K29",780.2,90
"3444","30K29",796.8,81.8181818181818
"3445","30K29",813.4,100
"3446","30K29",830,100
"3447","30K29",846.6,70
"3448","30K29",863.2,54.5454545454545
"3449","30K29",879.8,72.7272727272727
"3450","30K29",896.4,60
"3451","30K29",913,81.8181818181818
"3452","30K29",929.6,63.6363636363636
"3453","30K29",946.2,80
"3454","30K29",962.8,72.7272727272727
"3455","30K29",979.4,90.9090909090909
"3456","30K29",996,45.4545454545455
"3457","31K25",215.8,90
"3458","31K25",232.4,100
"3459","31K25",249,90
"3460","31K25",265.6,81.8181818181818
"3461","31K25",282.2,100
"3462","31K25",298.8,88.8888888888889
"3463","31K25",315.4,81.8181818181818
"3464","31K25",332,90.9090909090909
"3465","31K25",348.6,90.9090909090909
"3466","31K25",365.2,90.9090909090909
"3467","31K25",381.8,100
"3468","31K25",398.4,90.9090909090909
"3469","31K25",415,100
"3470","31K25",431.6,81.8181818181818
"3471","31K25",448.2,81.8181818181818
"3472","31K25",464.8,90.9090909090909
"3473","31K25",481.4,100
"3474","31K25",498,100
"3475","31K25",514.6,100
"3476","31K25",531.2,100
"3477","31K25",547.8,100
"3478","31K25",564.4,90.9090909090909
"3479","31K25",581,72.7272727272727
"3480","31K25",597.6,90.9090909090909
"3481","31K25",614.2,90.9090909090909
"3482","31K25",630.8,90.9090909090909
"3483","31K25",647.4,100
"3484","31K25",664,100
"3485","31K25",680.6,72.7272727272727
"3486","31K25",697.2,90.9090909090909
"3487","31K25",713.8,80
"3488","31K25",730.4,75
"3489","31K25",747,100
"3490","31K25",763.6,90.9090909090909
"3491","31K25",780.2,90.9090909090909
"3492","31K25",796.8,81.8181818181818
"3493","31K25",813.4,90
"3494","31K25",830,100
"3495","31K25",846.6,90.9090909090909
"3496","31K25",863.2,100
"3497","31K25",879.8,90.9090909090909
"3498","31K25",896.4,77.7777777777778
"3499","31K25",913,90.9090909090909
"3500","31K25",929.6,100
"3501","31K25",946.2,100
"3502","31K25",962.8,90.9090909090909
"3503","31K25",979.4,100
"3504","31K25",996,80
"3505","32M29",215.8,72.7272727272727
"3506","32M29",232.4,90.9090909090909
"3507","32M29",249,81.8181818181818
"3508","32M29",265.6,72.7272727272727
"3509","32M29",282.2,90.9090909090909
"3510","32M29",298.8,90
"3511","32M29",315.4,100
"3512","32M29",332,81.8181818181818
"3513","32M29",348.6,100
"3514","32M29",365.2,100
"3515","32M29",381.8,81.8181818181818
"3516","32M29",398.4,90.9090909090909
"3517","32M29",415,72.7272727272727
"3518","32M29",431.6,90.9090909090909
"3519","32M29",448.2,100
"3520","32M29",464.8,90.9090909090909
"3521","32M29",481.4,81.8181818181818
"3522","32M29",498,90.9090909090909
"3523","32M29",514.6,100
"3524","32M29",531.2,72.7272727272727
"3525","32M29",547.8,81.8181818181818
"3526","32M29",564.4,90.9090909090909
"3527","32M29",581,90.9090909090909
"3528","32M29",597.6,100
"3529","32M29",614.2,90.9090909090909
"3530","32M29",630.8,100
"3531","32M29",647.4,100
"3532","32M29",664,100
"3533","32M29",680.6,90.9090909090909
"3534","32M29",697.2,90
"3535","32M29",713.8,81.8181818181818
"3536","32M29",730.4,81.8181818181818
"3537","32M29",747,100
"3538","32M29",763.6,100
"3539","32M29",780.2,90.9090909090909
"3540","32M29",796.8,100
"3541","32M29",813.4,90.9090909090909
"3542","32M29",830,100
"3543","32M29",846.6,81.8181818181818
"3544","32M29",863.2,100
"3545","32M29",879.8,90.9090909090909
"3546","32M29",896.4,81.8181818181818
"3547","32M29",913,100
"3548","32M29",929.6,100
"3549","32M29",946.2,90
"3550","32M29",962.8,90.9090909090909
"3551","32M29",979.4,90.9090909090909
"3552","32M29",996,100
"3553","33K20",215.8,90.9090909090909
"3554","33K20",232.4,72.7272727272727
"3555","33K20",249,72.7272727272727
"3556","33K20",265.6,63.6363636363636
"3557","33K20",282.2,63.6363636363636
"3558","33K20",298.8,70
"3559","33K20",315.4,81.8181818181818
"3560","33K20",332,81.8181818181818
"3561","33K20",348.6,63.6363636363636
"3562","33K20",365.2,100
"3563","33K20",381.8,63.6363636363636
"3564","33K20",398.4,90.9090909090909
"3565","33K20",415,81.8181818181818
"3566","33K20",431.6,80
"3567","33K20",448.2,81.8181818181818
"3568","33K20",464.8,81.8181818181818
"3569","33K20",481.4,100
"3570","33K20",498,100
"3571","33K20",514.6,81.8181818181818
"3572","33K20",531.2,72.7272727272727
"3573","33K20",547.8,81.8181818181818
"3574","33K20",564.4,63.6363636363636
"3575","33K20",581,100
"3576","33K20",597.6,100
"3577","33K20",614.2,80
"3578","33K20",630.8,100
"3579","33K20",647.4,88.8888888888889
"3580","33K20",664,63.6363636363636
"3581","33K20",680.6,90.9090909090909
"3582","33K20",697.2,90.9090909090909
"3583","33K20",713.8,90.9090909090909
"3584","33K20",730.4,90.9090909090909
"3585","33K20",747,90.9090909090909
"3586","33K20",763.6,90.9090909090909
"3587","33K20",780.2,81.8181818181818
"3588","33K20",796.8,81.8181818181818
"3589","33K20",813.4,66.6666666666667
"3590","33K20",830,81.8181818181818
"3591","33K20",846.6,81.8181818181818
"3592","33K20",863.2,72.7272727272727
"3593","33K20",879.8,80
"3594","33K20",896.4,80
"3595","33K20",913,90.9090909090909
"3596","33K20",929.6,100
"3597","33K20",946.2,81.8181818181818
"3598","33K20",962.8,72.7272727272727
"3599","33K20",979.4,81.8181818181818
"3600","33K20",996,100
"3601","34K22",215.8,81.8181818181818
"3602","34K22",232.4,72.7272727272727
"3603","34K22",249,81.8181818181818
"3604","34K22",265.6,90.9090909090909
"3605","34K22",282.2,90.9090909090909
"3606","34K22",298.8,72.7272727272727
"3607","34K22",315.4,90
"3608","34K22",332,100
"3609","34K22",348.6,90.9090909090909
"3610","34K22",365.2,81.8181818181818
"3611","34K22",381.8,100
"3612","34K22",398.4,100
"3613","34K22",415,100
"3614","34K22",431.6,81.8181818181818
"3615","34K22",448.2,90.9090909090909
"3616","34K22",464.8,100
"3617","34K22",481.4,70
"3618","34K22",498,100
"3619","34K22",514.6,100
"3620","34K22",531.2,72.7272727272727
"3621","34K22",547.8,72.7272727272727
"3622","34K22",564.4,81.8181818181818
"3623","34K22",581,90.9090909090909
"3624","34K22",597.6,90.9090909090909
"3625","34K22",614.2,90.9090909090909
"3626","34K22",630.8,100
"3627","34K22",647.4,90
"3628","34K22",664,72.7272727272727
"3629","34K22",680.6,90.9090909090909
"3630","34K22",697.2,81.8181818181818
"3631","34K22",713.8,90
"3632","34K22",730.4,81.8181818181818
"3633","34K22",747,72.7272727272727
"3634","34K22",763.6,90.9090909090909
"3635","34K22",780.2,90.9090909090909
"3636","34K22",796.8,100
"3637","34K22",813.4,81.8181818181818
"3638","34K22",830,81.8181818181818
"3639","34K22",846.6,90.9090909090909
"3640","34K22",863.2,72.7272727272727
"3641","34K22",879.8,90
"3642","34K22",896.4,80
"3643","34K22",913,90.9090909090909
"3644","34K22",929.6,100
"3645","34K22",946.2,63.6363636363636
"3646","34K22",962.8,90.9090909090909
"3647","34K22",979.4,72.7272727272727
"3648","34K22",996,63.6363636363636
"3649","35K26",215.8,75
"3650","35K26",232.4,85.7142857142857
"3651","35K26",249,70
"3652","35K26",265.6,100
"3653","35K26",282.2,28.5714285714286
"3654","35K26",298.8,70
"3655","35K26",315.4,77.7777777777778
"3656","35K26",332,90
"3657","35K26",348.6,77.7777777777778
"3658","35K26",365.2,45.4545454545455
"3659","35K26",381.8,75
"3660","35K26",398.4,81.8181818181818
"3661","35K26",415,77.7777777777778
"3662","35K26",431.6,66.6666666666667
"3663","35K26",448.2,75
"3664","35K26",464.8,70
"3665","35K26",481.4,40
"3666","35K26",498,100
"3667","35K26",514.6,100
"3668","35K26",531.2,66.6666666666667
"3669","35K26",547.8,80
"3670","35K26",564.4,77.7777777777778
"3671","35K26",581,87.5
"3672","35K26",597.6,87.5
"3673","35K26",614.2,85.7142857142857
"3674","35K26",630.8,77.7777777777778
"3675","35K26",647.4,100
"3676","35K26",664,100
"3677","35K26",680.6,90.9090909090909
"3678","35K26",697.2,90
"3679","35K26",713.8,77.7777777777778
"3680","35K26",730.4,75
"3681","35K26",747,88.8888888888889
"3682","35K26",763.6,87.5
"3683","35K26",780.2,100
"3684","35K26",796.8,70
"3685","35K26",813.4,100
"3686","35K26",830,80
"3687","35K26",846.6,90.9090909090909
"3688","35K26",863.2,88.8888888888889
"3689","35K26",879.8,100
"3690","35K26",896.4,80
"3691","35K26",913,77.7777777777778
"3692","35K26",929.6,80
"3693","35K26",946.2,100
"3694","35K26",962.8,88.8888888888889
"3695","35K26",979.4,100
"3696","35K26",996,75
"3697","36K20",215.8,60
"3698","36K20",232.4,66.6666666666667
"3699","36K20",249,72.7272727272727
"3700","36K20",265.6,72.7272727272727
"3701","36K20",282.2,60
"3702","36K20",298.8,40
"3703","36K20",315.4,70
"3704","36K20",332,63.6363636363636
"3705","36K20",348.6,63.6363636363636
"3706","36K20",365.2,72.7272727272727
"3707","36K20",381.8,81.8181818181818
"3708","36K20",398.4,63.6363636363636
"3709","36K20",415,54.5454545454545
"3710","36K20",431.6,90.9090909090909
"3711","36K20",448.2,70
"3712","36K20",464.8,60
"3713","36K20",481.4,100
"3714","36K20",498,45.4545454545455
"3715","36K20",514.6,90.9090909090909
"3716","36K20",531.2,72.7272727272727
"3717","36K20",547.8,72.7272727272727
"3718","36K20",564.4,63.6363636363636
"3719","36K20",581,63.6363636363636
"3720","36K20",597.6,77.7777777777778
"3721","36K20",614.2,88.8888888888889
"3722","36K20",630.8,72.7272727272727
"3723","36K20",647.4,81.8181818181818
"3724","36K20",664,30
"3725","36K20",680.6,81.8181818181818
"3726","36K20",697.2,72.7272727272727
"3727","36K20",713.8,60
"3728","36K20",730.4,72.7272727272727
"3729","36K20",747,63.6363636363636
"3730","36K20",763.6,81.8181818181818
"3731","36K20",780.2,81.8181818181818
"3732","36K20",796.8,45.4545454545455
"3733","36K20",813.4,63.6363636363636
"3734","36K20",830,81.8181818181818
"3735","36K20",846.6,81.8181818181818
"3736","36K20",863.2,80
"3737","36K20",879.8,81.8181818181818
"3738","36K20",896.4,81.8181818181818
"3739","36K20",913,55.5555555555556
"3740","36K20",929.6,80
"3741","36K20",946.2,72.7272727272727
"3742","36K20",962.8,90.9090909090909
"3743","36K20",979.4,54.5454545454545
"3744","36K20",996,90
"3745","37K24",215.8,81.8181818181818
"3746","37K24",232.4,63.6363636363636
"3747","37K24",249,90.9090909090909
"3748","37K24",265.6,100
"3749","37K24",282.2,72.7272727272727
"3750","37K24",298.8,81.8181818181818
"3751","37K24",315.4,100
"3752","37K24",332,90.9090909090909
"3753","37K24",348.6,81.8181818181818
"3754","37K24",365.2,90.9090909090909
"3755","37K24",381.8,90.9090909090909
"3756","37K24",398.4,81.8181818181818
"3757","37K24",415,81.8181818181818
"3758","37K24",431.6,100
"3759","37K24",448.2,72.7272727272727
"3760","37K24",464.8,100
"3761","37K24",481.4,72.7272727272727
"3762","37K24",498,90.9090909090909
"3763","37K24",514.6,90.9090909090909
"3764","37K24",531.2,81.8181818181818
"3765","37K24",547.8,90.9090909090909
"3766","37K24",564.4,100
"3767","37K24",581,81.8181818181818
"3768","37K24",597.6,72.7272727272727
"3769","37K24",614.2,72.7272727272727
"3770","37K24",630.8,81.8181818181818
"3771","37K24",647.4,100
"3772","37K24",664,90.9090909090909
"3773","37K24",680.6,81.8181818181818
"3774","37K24",697.2,100
"3775","37K24",713.8,81.8181818181818
"3776","37K24",730.4,81.8181818181818
"3777","37K24",747,90.9090909090909
"3778","37K24",763.6,81.8181818181818
"3779","37K24",780.2,81.8181818181818
"3780","37K24",796.8,90.9090909090909
"3781","37K24",813.4,54.5454545454545
"3782","37K24",830,81.8181818181818
"3783","37K24",846.6,90.9090909090909
"3784","37K24",863.2,90.9090909090909
"3785","37K24",879.8,81.8181818181818
"3786","37K24",896.4,90.9090909090909
"3787","37K24",913,90.9090909090909
"3788","37K24",929.6,90.9090909090909
"3789","37K24",946.2,72.7272727272727
"3790","37K24",962.8,90.9090909090909
"3791","37K24",979.4,100
"3792","37K24",996,90.9090909090909
"3793","38M23",215.8,63.6363636363636
"3794","38M23",232.4,81.8181818181818
"3795","38M23",249,63.6363636363636
"3796","38M23",265.6,90.9090909090909
"3797","38M23",282.2,54.5454545454545
"3798","38M23",298.8,63.6363636363636
"3799","38M23",315.4,100
"3800","38M23",332,72.7272727272727
"3801","38M23",348.6,72.7272727272727
"3802","38M23",365.2,81.8181818181818
"3803","38M23",381.8,81.8181818181818
"3804","38M23",398.4,90.9090909090909
"3805","38M23",415,81.8181818181818
"3806","38M23",431.6,72.7272727272727
"3807","38M23",448.2,70
"3808","38M23",464.8,81.8181818181818
"3809","38M23",481.4,63.6363636363636
"3810","38M23",498,77.7777777777778
"3811","38M23",514.6,81.8181818181818
"3812","38M23",531.2,81.8181818181818
"3813","38M23",547.8,72.7272727272727
"3814","38M23",564.4,80
"3815","38M23",581,70
"3816","38M23",597.6,90.9090909090909
"3817","38M23",614.2,81.8181818181818
"3818","38M23",630.8,54.5454545454545
"3819","38M23",647.4,81.8181818181818
"3820","38M23",664,54.5454545454545
"3821","38M23",680.6,90.9090909090909
"3822","38M23",697.2,90.9090909090909
"3823","38M23",713.8,81.8181818181818
"3824","38M23",730.4,81.8181818181818
"3825","38M23",747,63.6363636363636
"3826","38M23",763.6,90.9090909090909
"3827","38M23",780.2,81.8181818181818
"3828","38M23",796.8,81.8181818181818
"3829","38M23",813.4,63.6363636363636
"3830","38M23",830,72.7272727272727
"3831","38M23",846.6,81.8181818181818
"3832","38M23",863.2,63.6363636363636
"3833","38M23",879.8,90
"3834","38M23",896.4,54.5454545454545
"3835","38M23",913,80
"3836","38M23",929.6,80
"3837","38M23",946.2,54.5454545454545
"3838","38M23",962.8,72.7272727272727
"3839","38M23",979.4,81.8181818181818
"3840","38M23",996,100
"3841","39K22",215.8,81.8181818181818
"3842","39K22",232.4,90.9090909090909
"3843","39K22",249,72.7272727272727
"3844","39K22",265.6,100
"3845","39K22",282.2,70
"3846","39K22",298.8,100
"3847","39K22",315.4,90.9090909090909
"3848","39K22",332,81.8181818181818
"3849","39K22",348.6,90.9090909090909
"3850","39K22",365.2,90.9090909090909
"3851","39K22",381.8,72.7272727272727
"3852","39K22",398.4,81.8181818181818
"3853","39K22",415,100
"3854","39K22",431.6,100
"3855","39K22",448.2,81.8181818181818
"3856","39K22",464.8,100
"3857","39K22",481.4,63.6363636363636
"3858","39K22",498,81.8181818181818
"3859","39K22",514.6,100
"3860","39K22",531.2,90.9090909090909
"3861","39K22",547.8,90.9090909090909
"3862","39K22",564.4,81.8181818181818
"3863","39K22",581,81.8181818181818
"3864","39K22",597.6,81.8181818181818
"3865","39K22",614.2,72.7272727272727
"3866","39K22",630.8,90.9090909090909
"3867","39K22",647.4,90.9090909090909
"3868","39K22",664,72.7272727272727
"3869","39K22",680.6,90.9090909090909
"3870","39K22",697.2,90
"3871","39K22",713.8,72.7272727272727
"3872","39K22",730.4,100
"3873","39K22",747,81.8181818181818
"3874","39K22",763.6,63.6363636363636
"3875","39K22",780.2,90.9090909090909
"3876","39K22",796.8,81.8181818181818
"3877","39K22",813.4,72.7272727272727
"3878","39K22",830,90.9090909090909
"3879","39K22",846.6,81.8181818181818
"3880","39K22",863.2,63.6363636363636
"3881","39K22",879.8,90.9090909090909
"3882","39K22",896.4,81.8181818181818
"3883","39K22",913,72.7272727272727
"3884","39K22",929.6,100
"3885","39K22",946.2,100
"3886","39K22",962.8,72.7272727272727
"3887","39K22",979.4,90.9090909090909
"3888","39K22",996,81.8181818181818
"3889","40K24",215.8,72.7272727272727
"3890","40K24",232.4,72.7272727272727
"3891","40K24",249,90.9090909090909
"3892","40K24",265.6,72.7272727272727
"3893","40K24",282.2,81.8181818181818
"3894","40K24",298.8,72.7272727272727
"3895","40K24",315.4,81.8181818181818
"3896","40K24",332,81.8181818181818
"3897","40K24",348.6,81.8181818181818
"3898","40K24",365.2,81.8181818181818
"3899","40K24",381.8,63.6363636363636
"3900","40K24",398.4,90
"3901","40K24",415,100
"3902","40K24",431.6,81.8181818181818
"3903","40K24",448.2,72.7272727272727
"3904","40K24",464.8,72.7272727272727
"3905","40K24",481.4,72.7272727272727
"3906","40K24",498,90
"3907","40K24",514.6,80
"3908","40K24",531.2,90.9090909090909
"3909","40K24",547.8,90
"3910","40K24",564.4,100
"3911","40K24",581,90
"3912","40K24",597.6,50
"3913","40K24",614.2,90.9090909090909
"3914","40K24",630.8,72.7272727272727
"3915","40K24",647.4,80
"3916","40K24",664,100
"3917","40K24",680.6,90.9090909090909
"3918","40K24",697.2,100
"3919","40K24",713.8,90.9090909090909
"3920","40K24",730.4,90.9090909090909
"3921","40K24",747,90
"3922","40K24",763.6,90
"3923","40K24",780.2,81.8181818181818
"3924","40K24",796.8,72.7272727272727
"3925","40K24",813.4,100
"3926","40K24",830,81.8181818181818
"3927","40K24",846.6,81.8181818181818
"3928","40K24",863.2,81.8181818181818
"3929","40K24",879.8,100
"3930","40K24",896.4,100
"3931","40K24",913,81.8181818181818
"3932","40K24",929.6,90.9090909090909
"3933","40K24",946.2,72.7272727272727
"3934","40K24",962.8,81.8181818181818
"3935","40K24",979.4,70
"3936","40K24",996,100
"3937","41K19",215.8,60
"3938","41K19",232.4,72.7272727272727
"3939","41K19",249,45.4545454545455
"3940","41K19",265.6,72.7272727272727
"3941","41K19",282.2,63.6363636363636
"3942","41K19",298.8,81.8181818181818
"3943","41K19",315.4,54.5454545454545
"3944","41K19",332,63.6363636363636
"3945","41K19",348.6,80
"3946","41K19",365.2,90.9090909090909
"3947","41K19",381.8,90.9090909090909
"3948","41K19",398.4,90.9090909090909
"3949","41K19",415,63.6363636363636
"3950","41K19",431.6,90
"3951","41K19",448.2,63.6363636363636
"3952","41K19",464.8,45.4545454545455
"3953","41K19",481.4,90
"3954","41K19",498,81.8181818181818
"3955","41K19",514.6,90.9090909090909
"3956","41K19",531.2,72.7272727272727
"3957","41K19",547.8,72.7272727272727
"3958","41K19",564.4,81.8181818181818
"3959","41K19",581,63.6363636363636
"3960","41K19",597.6,63.6363636363636
"3961","41K19",614.2,72.7272727272727
"3962","41K19",630.8,81.8181818181818
"3963","41K19",647.4,90
"3964","41K19",664,63.6363636363636
"3965","41K19",680.6,81.8181818181818
"3966","41K19",697.2,90.9090909090909
"3967","41K19",713.8,90.9090909090909
"3968","41K19",730.4,90.9090909090909
"3969","41K19",747,90.9090909090909
"3970","41K19",763.6,72.7272727272727
"3971","41K19",780.2,72.7272727272727
"3972","41K19",796.8,80
"3973","41K19",813.4,72.7272727272727
"3974","41K19",830,72.7272727272727
"3975","41K19",846.6,63.6363636363636
"3976","41K19",863.2,81.8181818181818
"3977","41K19",879.8,90.9090909090909
"3978","41K19",896.4,72.7272727272727
"3979","41K19",913,90
"3980","41K19",929.6,90.9090909090909
"3981","41K19",946.2,90.9090909090909
"3982","41K19",962.8,70
"3983","41K19",979.4,81.8181818181818
"3984","41K19",996,90.9090909090909
"3985","42K18",215.8,72.7272727272727
"3986","42K18",232.4,90.9090909090909
"3987","42K18",249,81.8181818181818
"3988","42K18",265.6,100
"3989","42K18",282.2,63.6363636363636
"3990","42K18",298.8,81.8181818181818
"3991","42K18",315.4,90.9090909090909
"3992","42K18",332,63.6363636363636
"3993","42K18",348.6,81.8181818181818
"3994","42K18",365.2,63.6363636363636
"3995","42K18",381.8,81.8181818181818
"3996","42K18",398.4,90.9090909090909
"3997","42K18",415,72.7272727272727
"3998","42K18",431.6,72.7272727272727
"3999","42K18",448.2,90.9090909090909
"4000","42K18",464.8,90.9090909090909
"4001","42K18",481.4,54.5454545454545
"4002","42K18",498,81.8181818181818
"4003","42K18",514.6,72.7272727272727
"4004","42K18",531.2,81.8181818181818
"4005","42K18",547.8,100
"4006","42K18",564.4,54.5454545454545
"4007","42K18",581,72.7272727272727
"4008","42K18",597.6,90.9090909090909
"4009","42K18",614.2,100
"4010","42K18",630.8,63.6363636363636
